Node_1001,Node_1002,Node_1003,Node_1004,Node_1005,Node_1006,Node_1007,Node_1008
-0.006073,-0.018112,-0.032790,-0.048904,-0.065750,-0.082800,-0.099681,-0.116259
-0.005582,-0.016585,-0.029985,-0.044722,-0.060157,-0.075799,-0.091301,-0.106538
-0.005149,-0.015234,-0.027502,-0.041029,-0.055219,-0.069615,-0.083886,-0.097921
-0.004778,-0.014101,-0.025471,-0.038069,-0.051331,-0.064809,-0.078179,-0.091329
-0.004496,-0.013262,-0.024010,-0.035994,-0.048661,-0.061562,-0.074372,-0.086973
-0.004326,-0.012774,-0.023196,-0.034881,-0.047268,-0.059903,-0.072456,-0.084802
-0.004267,-0.012626,-0.023003,-0.034680,-0.047079,-0.059735,-0.072308,-0.084673
-0.004301,-0.012769,-0.023336,-0.035251,-0.047908,-0.060826,-0.073657,-0.086270
-0.004408,-0.013130,-0.024055,-0.036378,-0.049460,-0.062804,-0.076050,-0.089063
-0.004544,-0.013582,-0.024933,-0.037728,-0.051299,-0.065130,-0.078852,-0.092325
-0.004697,-0.014070,-0.025846,-0.039096,-0.053130,-0.067420,-0.081589,-0.095497
-0.004906,-0.014684,-0.026926,-0.040645,-0.055131,-0.069854,-0.084439,-0.098748
-0.005177,-0.015468,-0.028292,-0.042587,-0.057623,-0.072865,-0.087941,-0.102723
-0.005510,-0.016443,-0.030004,-0.045047,-0.060816,-0.076763,-0.092515,-0.107948
-0.005927,-0.017669,-0.032164,-0.048165,-0.064880,-0.081748,-0.098389,-0.114681
-0.006444,-0.019192,-0.034846,-0.052031,-0.069917,-0.087924,-0.105664,-0.123020
-0.007059,-0.021015,-0.038061,-0.056666,-0.075951,-0.095318,-0.114374,-0.133006
-0.007755,-0.023060,-0.041656,-0.061858,-0.082736,-0.103663,-0.124235,-0.144341
-0.008486,-0.025164,-0.045310,-0.067134,-0.089652,-0.112210,-0.134383,-0.156056
-0.009185,-0.027152,-0.048728,-0.072036,-0.096057,-0.120114,-0.143768,-0.166898
-0.009771,-0.028829,-0.051603,-0.076135,-0.101386,-0.126662,-0.151516,-0.175829
-0.010178,-0.029998,-0.053606,-0.078987,-0.105087,-0.131207,-0.156894,-0.182028
-0.010386,-0.030583,-0.054592,-0.080373,-0.106869,-0.133382,-0.159459,-0.184978
-0.010424,-0.030665,-0.054677,-0.080428,-0.106878,-0.133337,-0.159360,-0.184830
-0.010310,-0.030301,-0.053969,-0.079329,-0.105365,-0.131409,-0.157027,-0.182108
-0.010039,-0.029488,-0.052484,-0.077120,-0.102428,-0.127762,-0.152701,-0.177132
-0.009639,-0.028297,-0.050330,-0.073946,-0.098236,-0.122581,-0.146572,-0.170096
-0.009137,-0.026797,-0.047635,-0.069997,-0.093029,-0.116145,-0.138950,-0.161332
-0.008539,-0.025012,-0.044456,-0.065375,-0.086973,-0.108687,-0.130136,-0.151205
-0.007845,-0.022968,-0.040859,-0.060184,-0.080201,-0.100371,-0.120320,-0.139929
-0.007071,-0.020719,-0.036934,-0.054539,-0.072844,-0.091334,-0.109642,-0.127647
-0.006261,-0.018358,-0.032801,-0.048574,-0.065050,-0.081738,-0.098286,-0.114571
-0.005451,-0.015970,-0.028579,-0.042444,-0.057002,-0.071798,-0.086490,-0.100955
-0.004638,-0.013561,-0.024310,-0.036236,-0.048844,-0.061707,-0.074502,-0.087103
-0.003811,-0.011113,-0.019990,-0.029983,-0.040656,-0.051608,-0.062529,-0.073292
-0.003029,-0.008784,-0.015879,-0.024035,-0.032866,-0.041996,-0.051128,-0.060135
-0.002412,-0.006900,-0.012518,-0.019131,-0.026386,-0.033928,-0.041480,-0.048925
-0.002003,-0.005633,-0.010260,-0.015835,-0.022012,-0.028447,-0.034881,-0.041212
-0.001806,-0.005048,-0.009287,-0.014497,-0.020309,-0.026371,-0.032425,-0.038373
-0.001889,-0.005315,-0.009888,-0.015538,-0.021835,-0.028391,-0.034927,-0.041335
-0.002299,-0.006578,-0.012299,-0.019247,-0.026889,-0.034782,-0.042611,-0.050260
-0.003022,-0.008800,-0.016418,-0.025419,-0.035139,-0.045072,-0.054868,-0.064406
-0.004007,-0.011802,-0.021883,-0.033487,-0.045826,-0.058326,-0.070606,-0.082544
-0.005178,-0.015380,-0.028342,-0.042939,-0.058270,-0.073706,-0.088839,-0.103545
-0.006416,-0.019211,-0.035269,-0.053070,-0.071603,-0.090192,-0.108403,-0.126116
-0.007636,-0.022914,-0.041897,-0.062768,-0.084422,-0.106129,-0.127424,-0.148177
-0.008758,-0.026196,-0.047644,-0.071128,-0.095488,-0.119950,-0.144009,-0.167513
-0.009670,-0.028815,-0.052156,-0.077628,-0.104040,-0.130592,-0.156751,-0.182344
-0.010291,-0.030554,-0.055062,-0.081702,-0.109281,-0.136994,-0.164301,-0.191031
-0.010511,-0.031120,-0.055885,-0.082702,-0.110415,-0.138241,-0.165655,-0.192492
-0.010261,-0.030325,-0.054330,-0.080282,-0.107091,-0.134014,-0.160550,-0.186539
-0.009554,-0.028212,-0.050500,-0.074615,-0.099573,-0.124689,-0.149489,-0.173818
-0.008467,-0.024986,-0.044747,-0.066227,-0.088563,-0.111129,-0.133482,-0.155463
-0.007291,-0.021403,-0.038281,-0.056721,-0.075986,-0.095516,-0.114905,-0.134002
-0.006458,-0.018711,-0.033233,-0.049056,-0.065545,-0.082224,-0.098757,-0.115038
-0.006042,-0.017311,-0.030555,-0.044922,-0.059815,-0.074799,-0.089592,-0.104128
-0.005845,-0.016767,-0.029698,-0.043828,-0.058535,-0.073356,-0.087984,-0.102344
-0.005870,-0.016982,-0.030350,-0.045123,-0.060624,-0.076326,-0.091865,-0.107120
-0.006136,-0.017915,-0.032250,-0.048168,-0.064900,-0.081865,-0.098655,-0.115122
-0.006507,-0.019136,-0.034589,-0.051732,-0.069723,-0.087938,-0.105939,-0.123575
-0.006876,-0.020308,-0.036753,-0.054938,-0.073980,-0.093235,-0.112253,-0.130878
-0.007256,-0.021452,-0.038772,-0.057827,-0.077713,-0.097780,-0.117584,-0.136973
-0.007656,-0.022621,-0.040800,-0.060690,-0.081364,-0.102172,-0.122681,-0.142751
-0.008081,-0.023863,-0.042960,-0.063762,-0.085317,-0.106968,-0.128286,-0.149140
-0.008542,-0.025208,-0.045311,-0.067143,-0.089720,-0.112372,-0.134662,-0.156463
-0.009011,-0.026564,-0.047677,-0.070571,-0.094225,-0.117950,-0.141294,-0.164127
-0.009446,-0.027809,-0.049827,-0.073667,-0.098287,-0.122981,-0.147283,-0.171058
-0.009791,-0.028789,-0.051496,-0.076042,-0.101373,-0.126774,-0.151775,-0.176238
-0.009988,-0.029340,-0.052406,-0.077307,-0.102988,-0.128737,-0.154084,-0.178888
-0.010001,-0.029355,-0.052376,-0.077204,-0.102805,-0.128476,-0.153749,-0.178487
-0.009814,-0.028790,-0.051330,-0.075633,-0.100699,-0.125844,-0.150610,-0.174861
-0.009436,-0.027665,-0.049308,-0.072662,-0.096777,-0.120993,-0.144868,-0.168267
-0.008928,-0.026144,-0.046581,-0.068673,-0.091526,-0.114512,-0.137201,-0.159459
-0.008381,-0.024492,-0.043617,-0.064332,-0.085797,-0.107412,-0.128767,-0.149732
-0.007859,-0.022927,-0.040831,-0.060265,-0.080430,-0.100752,-0.120835,-0.140558
-0.007424,-0.021636,-0.038552,-0.056958,-0.076086,-0.095375,-0.114443,-0.133170
-0.007137,-0.020782,-0.037054,-0.054799,-0.073264,-0.091897,-0.110318,-0.128410
-0.007020,-0.020438,-0.036477,-0.054001,-0.072250,-0.090670,-0.108879,-0.126758
-0.007038,-0.020530,-0.036715,-0.054435,-0.072904,-0.091549,-0.109978,-0.128068
-0.007129,-0.020867,-0.037428,-0.055601,-0.074566,-0.093720,-0.112654,-0.131232
-0.007240,-0.021272,-0.038252,-0.056912,-0.076400,-0.096094,-0.115563,-0.134661
-0.007314,-0.021559,-0.038835,-0.057825,-0.077663,-0.097715,-0.117542,-0.136988
-0.007335,-0.021652,-0.039021,-0.058103,-0.078031,-0.098173,-0.118091,-0.137629
-0.007345,-0.021660,-0.038997,-0.058011,-0.077845,-0.097878,-0.117682,-0.137112
-0.007365,-0.021685,-0.038991,-0.057935,-0.077666,-0.097575,-0.117246,-0.136544
-0.007380,-0.021717,-0.039034,-0.057983,-0.077712,-0.097611,-0.117267,-0.136547
-0.007353,-0.021664,-0.038975,-0.057943,-0.077710,-0.097662,-0.117377,-0.136715
-0.007275,-0.021469,-0.038671,-0.057550,-0.077253,-0.097161,-0.116846,-0.136158
-0.007135,-0.021078,-0.038002,-0.056599,-0.076029,-0.095680,-0.115121,-0.134201
-0.006904,-0.020411,-0.036828,-0.054899,-0.073806,-0.092948,-0.111899,-0.130507
-0.006610,-0.019531,-0.035247,-0.052578,-0.070739,-0.089149,-0.107392,-0.125317
-0.006331,-0.018659,-0.033639,-0.050173,-0.067516,-0.085107,-0.102548,-0.119695
-0.006118,-0.017972,-0.032355,-0.048238,-0.064902,-0.081804,-0.098562,-0.115038
-0.006003,-0.017591,-0.031643,-0.047170,-0.063465,-0.079992,-0.096371,-0.112474
-0.005964,-0.017484,-0.031486,-0.046990,-0.063274,-0.079794,-0.096166,-0.112257
-0.005927,-0.017441,-0.031519,-0.047170,-0.063650,-0.080392,-0.096993,-0.113307
-0.005852,-0.017301,-0.031388,-0.047112,-0.063714,-0.080612,-0.097384,-0.113868
-0.005777,-0.017109,-0.031085,-0.046703,-0.063205,-0.080012,-0.096702,-0.113110
-0.005778,-0.017068,-0.030953,-0.046428,-0.062747,-0.079346,-0.095820,-0.112017
-0.005880,-0.017312,-0.031311,-0.046857,-0.063201,-0.079788,-0.096228,-0.112386
-0.006111,-0.017955,-0.032415,-0.048426,-0.065216,-0.082222,-0.099055,-0.115587
-0.006525,-0.019153,-0.034534,-0.051506,-0.069253,-0.087190,-0.104919,-0.122313
-0.007075,-0.020808,-0.037514,-0.055884,-0.075039,-0.094359,-0.113427,-0.132113
-0.007623,-0.022529,-0.040673,-0.060578,-0.081307,-0.102197,-0.122802,-0.142979
-0.008079,-0.023981,-0.043350,-0.064562,-0.086637,-0.108883,-0.130829,-0.152316
-0.008385,-0.024925,-0.045046,-0.067050,-0.089935,-0.112997,-0.135753,-0.158036
-0.008521,-0.025281,-0.045593,-0.067760,-0.090794,-0.114002,-0.136905,-0.159339
-0.008529,-0.025213,-0.045320,-0.067188,-0.089865,-0.112688,-0.135205,-0.157268
-0.008455,-0.024903,-0.044636,-0.066038,-0.088188,-0.110453,-0.132408,-0.153923
-0.008373,-0.024589,-0.043989,-0.065010,-0.086753,-0.108600,-0.130138,-0.151249
-0.008320,-0.024407,-0.043648,-0.064507,-0.086089,-0.107776,-0.129156,-0.150111
-0.008250,-0.024241,-0.043413,-0.064240,-0.085820,-0.107524,-0.128929,-0.149905
-0.008139,-0.023968,-0.043006,-0.063738,-0.085262,-0.106941,-0.128337,-0.149310
-0.007998,-0.023583,-0.042357,-0.062830,-0.084109,-0.105558,-0.126741,-0.147511
-0.007857,-0.023154,-0.041579,-0.061669,-0.082550,-0.103598,-0.124386,-0.144775
-0.007725,-0.022735,-0.040801,-0.060497,-0.080961,-0.101585,-0.121954,-0.141933
-0.007615,-0.022388,-0.040161,-0.059544,-0.079689,-0.099992,-0.120044,-0.139715
-0.007527,-0.022125,-0.039700,-0.058890,-0.078847,-0.098969,-0.118845,-0.138343
-0.007422,-0.021843,-0.039248,-0.058290,-0.078123,-0.098138,-0.117916,-0.137319
-0.007279,-0.021461,-0.038623,-0.057444,-0.077082,-0.096925,-0.116548,-0.135803
-0.007121,-0.021005,-0.037833,-0.056314,-0.075619,-0.095142,-0.114457,-0.133418
-0.006988,-0.020590,-0.037070,-0.055170,-0.074076,-0.093195,-0.112113,-0.130688
-0.006890,-0.020276,-0.036483,-0.054281,-0.072867,-0.091656,-0.110243,-0.128493
-0.006832,-0.020092,-0.036151,-0.053797,-0.072229,-0.090863,-0.109296,-0.127394
-0.006835,-0.020101,-0.036177,-0.053852,-0.072319,-0.090991,-0.109461,-0.127593
-0.006878,-0.020248,-0.036475,-0.054329,-0.072986,-0.091851,-0.110510,-0.128823
-0.006894,-0.020346,-0.036717,-0.054753,-0.073621,-0.092709,-0.111594,-0.130127
-0.006842,-0.020245,-0.036599,-0.054647,-0.073554,-0.092704,-0.111662,-0.130271
-0.006689,-0.019832,-0.035904,-0.053670,-0.072309,-0.091209,-0.109933,-0.128320
-0.006448,-0.019125,-0.034643,-0.051822,-0.069866,-0.088181,-0.106341,-0.124185
-0.006195,-0.018332,-0.033170,-0.049604,-0.066874,-0.084411,-0.101808,-0.118912
-0.005979,-0.017634,-0.031855,-0.047605,-0.064157,-0.080965,-0.097638,-0.114034
-0.005840,-0.017172,-0.030981,-0.046283,-0.062368,-0.078700,-0.094898,-0.110826
-0.005821,-0.017083,-0.030805,-0.046018,-0.062009,-0.078241,-0.094334,-0.110154
-0.005913,-0.017363,-0.031340,-0.046849,-0.063151,-0.079691,-0.096083,-0.112190
-0.006064,-0.017862,-0.032316,-0.048375,-0.065263,-0.082399,-0.099377,-0.116052
-0.006268,-0.018509,-0.033536,-0.050227,-0.067773,-0.085574,-0.103205,-0.120513
-0.006524,-0.019285,-0.034930,-0.052261,-0.070445,-0.088869,-0.107104,-0.124997
-0.006798,-0.020105,-0.036381,-0.054350,-0.073157,-0.092182,-0.110994,-0.129445
-0.007042,-0.020842,-0.037695,-0.056257,-0.075652,-0.095252,-0.114622,-0.133613
-0.007202,-0.021349,-0.038619,-0.057620,-0.077466,-0.097518,-0.117333,-0.136758
-0.007252,-0.021527,-0.038955,-0.058124,-0.078148,-0.098388,-0.118395,-0.138011
-0.007176,-0.021316,-0.038580,-0.057572,-0.077420,-0.097491,-0.117340,-0.136807
-0.006958,-0.020673,-0.037423,-0.055867,-0.075162,-0.094690,-0.114014,-0.132977
-0.006600,-0.019605,-0.035504,-0.053050,-0.071442,-0.090083,-0.108551,-0.126687
-0.006121,-0.018173,-0.032934,-0.049285,-0.066478,-0.083945,-0.101275,-0.118311
-0.005595,-0.016574,-0.030037,-0.045015,-0.060821,-0.076921,-0.092920,-0.108664
-0.005125,-0.015103,-0.027330,-0.040981,-0.055425,-0.070160,-0.084815,-0.099244
-0.004764,-0.013955,-0.025214,-0.037824,-0.051190,-0.064831,-0.078395,-0.091747
-0.004545,-0.013260,-0.023955,-0.035980,-0.048748,-0.061784,-0.074742,-0.087493
-0.004511,-0.013149,-0.023793,-0.035799,-0.048560,-0.061591,-0.074540,-0.087277
-0.004695,-0.013718,-0.024880,-0.037476,-0.050851,-0.064493,-0.078038,-0.091350
-0.005111,-0.014981,-0.027212,-0.040967,-0.055523,-0.070328,-0.084996,-0.099388
-0.005730,-0.016851,-0.030612,-0.045992,-0.062181,-0.078587,-0.094801,-0.110682
-0.006454,-0.019069,-0.034637,-0.051918,-0.070021,-0.088310,-0.106351,-0.124001
-0.007148,-0.021247,-0.038615,-0.057790,-0.077812,-0.098005,-0.117909,-0.137370
-0.007734,-0.023095,-0.041986,-0.062754,-0.084393,-0.106198,-0.127690,-0.148706
-0.008236,-0.024572,-0.044568,-0.066466,-0.089234,-0.112160,-0.134759,-0.156866
-0.008682,-0.025773,-0.046521,-0.069135,-0.092582,-0.116158,-0.139387,-0.162117
-0.009054,-0.026739,-0.048032,-0.071123,-0.094986,-0.118932,-0.142506,-0.165572
-0.009366,-0.027543,-0.049280,-0.072761,-0.096967,-0.121222,-0.145083,-0.168426
-0.009667,-0.028334,-0.050542,-0.074462,-0.099080,-0.123722,-0.147954,-0.171659
-0.009932,-0.029074,-0.051789,-0.076225,-0.101357,-0.126505,-0.151230,-0.175417
-0.010064,-0.029486,-0.052543,-0.077373,-0.102941,-0.128550,-0.153742,-0.178390
-0.010011,-0.029370,-0.052379,-0.077200,-0.102807,-0.128493,-0.153788,-0.178546
-0.009736,-0.028587,-0.051003,-0.075212,-0.100220,-0.125335,-0.150088,-0.174327
-0.009175,-0.026953,-0.048109,-0.071002,-0.094699,-0.118539,-0.142067,-0.165134
-0.008413,-0.024673,-0.044026,-0.065030,-0.086837,-0.108833,-0.130588,-0.151954
-0.007687,-0.022427,-0.039929,-0.058940,-0.078700,-0.098647,-0.118391,-0.137799
-0.007079,-0.020561,-0.036538,-0.053903,-0.071947,-0.090149,-0.108151,-0.125846
-0.006543,-0.018980,-0.033766,-0.049916,-0.066753,-0.083767,-0.100602,-0.117146
-0.006091,-0.017688,-0.031568,-0.046848,-0.062869,-0.079115,-0.095215,-0.111041
-0.005737,-0.016695,-0.029914,-0.044570,-0.060004,-0.075696,-0.091266,-0.106572
-0.005439,-0.015875,-0.028563,-0.042718,-0.057680,-0.072920,-0.088054,-0.102934
-0.005146,-0.015074,-0.027245,-0.040908,-0.055404,-0.070203,-0.084913,-0.099379
-0.004824,-0.014183,-0.025758,-0.038837,-0.052774,-0.067037,-0.081233,-0.095197
-0.004531,-0.013329,-0.024271,-0.036697,-0.049975,-0.063588,-0.077146,-0.090488
-0.004391,-0.012865,-0.023394,-0.035343,-0.048098,-0.061157,-0.074153,-0.086940
-0.004462,-0.013020,-0.023622,-0.035610,-0.048351,-0.061354,-0.074266,-0.086959
-0.004783,-0.013950,-0.025289,-0.038056,-0.051573,-0.065325,-0.078953,-0.092335
-0.005346,-0.015658,-0.028422,-0.042730,-0.057817,-0.073119,-0.088249,-0.103076
-0.006052,-0.017857,-0.032483,-0.048799,-0.065936,-0.083271,-0.100376,-0.117107
-0.006798,-0.020199,-0.036783,-0.055170,-0.074415,-0.093846,-0.113002,-0.131728
-0.007489,-0.022369,-0.040734,-0.060972,-0.082079,-0.103353,-0.124316,-0.144805
-0.008122,-0.024258,-0.044060,-0.065766,-0.088333,-0.111046,-0.133419,-0.155295
-0.008741,-0.025965,-0.046907,-0.069735,-0.093392,-0.117162,-0.140570,-0.163464
-0.009330,-0.027548,-0.049481,-0.073252,-0.097798,-0.122410,-0.146628,-0.170317
-0.009834,-0.028919,-0.051733,-0.076356,-0.101720,-0.127118,-0.152094,-0.176524
-0.010182,-0.029902,-0.053395,-0.078715,-0.104785,-0.130890,-0.156566,-0.181684
-0.010372,-0.030446,-0.054316,-0.080033,-0.106526,-0.133071,-0.159195,-0.184758
-0.010412,-0.030537,-0.054423,-0.080141,-0.106634,-0.133185,-0.159321,-0.184901
-0.010268,-0.030091,-0.053580,-0.078855,-0.104889,-0.130982,-0.156671,-0.181820
-0.009963,-0.029165,-0.051884,-0.076326,-0.101511,-0.126769,-0.151653,-0.176031
-0.009591,-0.028020,-0.049784,-0.073201,-0.097343,-0.121571,-0.145459,-0.168882
-0.009236,-0.026910,-0.047752,-0.070189,-0.093333,-0.116568,-0.139485,-0.161967
-0.008914,-0.025934,-0.046010,-0.067653,-0.089999,-0.112446,-0.134590,-0.156316
-0.008613,-0.025072,-0.044538,-0.065580,-0.087345,-0.109229,-0.130827,-0.152018
-0.008338,-0.024312,-0.043277,-0.063844,-0.085162,-0.106624,-0.127818,-0.148617
-0.008092,-0.023638,-0.042167,-0.062316,-0.083240,-0.104329,-0.125166,-0.145618
-0.007859,-0.022998,-0.041100,-0.060832,-0.081354,-0.102058,-0.122524,-0.142616
-0.007673,-0.022462,-0.040170,-0.059495,-0.079608,-0.099910,-0.119986,-0.139697
-0.007604,-0.022227,-0.039720,-0.058795,-0.078632,-0.098642,-0.118422,-0.137843
-0.007681,-0.022417,-0.040023,-0.059194,-0.079099,-0.099151,-0.118956,-0.138394
-0.007854,-0.022941,-0.040987,-0.060635,-0.081028,-0.101559,-0.121824,-0.141704
-0.008033,-0.023550,-0.042173,-0.062481,-0.083582,-0.104838,-0.125822,-0.146397
-0.008169,-0.024038,-0.043142,-0.063999,-0.085692,-0.107565,-0.129166,-0.150345
-0.008198,-0.024191,-0.043480,-0.064546,-0.086468,-0.108583,-0.130431,-0.151856
-0.008094,-0.023908,-0.042987,-0.063822,-0.085511,-0.107399,-0.129032,-0.150254
-0.007904,-0.023317,-0.041881,-0.062142,-0.083225,-0.104503,-0.125539,-0.146185
-0.007666,-0.022563,-0.040474,-0.060013,-0.080339,-0.100849,-0.121128,-0.141038
-0.007427,-0.021809,-0.039076,-0.057922,-0.077537,-0.097337,-0.116918,-0.136148
-0.007212,-0.021151,-0.037889,-0.056183,-0.075244,-0.094496,-0.113543,-0.132252
-0.007008,-0.020556,-0.036860,-0.054730,-0.073383,-0.092246,-0.110917,-0.129259
-0.006806,-0.019984,-0.035892,-0.053382,-0.071683,-0.090216,-0.108575,-0.126615
-0.006598,-0.019395,-0.034892,-0.051980,-0.069894,-0.088061,-0.106068,-0.123767
-0.006364,-0.018724,-0.033736,-0.050335,-0.067773,-0.085477,-0.103038,-0.120304
-0.006082,-0.017910,-0.032317,-0.048299,-0.065126,-0.082236,-0.099221,-0.115926
-0.005786,-0.017025,-0.030741,-0.045998,-0.062095,-0.078485,-0.094765,-0.110782
-0.005544,-0.016269,-0.029353,-0.043925,-0.059308,-0.074974,-0.090536,-0.105845
-0.005394,-0.015782,-0.028448,-0.042561,-0.057456,-0.072615,-0.087666,-0.102468
-0.005361,-0.015665,-0.028238,-0.042259,-0.057056,-0.072108,-0.087045,-0.101733
-0.005451,-0.015951,-0.028803,-0.043148,-0.058286,-0.073682,-0.088953,-0.103962
-0.005635,-0.016550,-0.029966,-0.044953,-0.060767,-0.076842,-0.092778,-0.108430
