Node_1001,Node_1002,Node_1003,Node_1004,Node_1005,Node_1006,Node_1007,Node_1008
-0.072075,-0.211849,-0.377112,-0.554094,-0.735923,-0.918418,-1.098900,-1.276580
-0.072496,-0.213113,-0.379348,-0.557353,-0.740229,-0.923777,-1.105300,-1.284010
-0.072584,-0.213370,-0.379752,-0.557888,-0.740911,-0.924631,-1.106350,-1.285260
-0.072352,-0.212642,-0.378308,-0.555598,-0.737727,-0.920555,-1.101410,-1.279490
-0.071780,-0.210874,-0.374935,-0.550407,-0.730648,-0.911602,-1.090640,-1.266990
-0.070899,-0.208147,-0.369830,-0.542688,-0.720271,-0.898619,-1.075150,-1.249090
-0.069764,-0.204654,-0.363385,-0.533077,-0.707478,-0.882711,-1.056220,-1.227230
-0.068420,-0.200541,-0.355891,-0.522019,-0.692848,-0.864558,-1.034620,-1.202240
-0.066907,-0.195899,-0.347486,-0.509690,-0.676585,-0.844390,-1.010590,-1.174400
-0.065244,-0.190782,-0.338232,-0.496134,-0.658710,-0.822214,-0.984145,-1.143720
-0.063396,-0.185139,-0.328064,-0.481246,-0.639059,-0.797803,-0.954999,-1.109870
-0.061422,-0.179123,-0.317212,-0.465299,-0.617938,-0.771502,-0.923552,-1.073320
-0.059481,-0.173189,-0.306492,-0.449487,-0.596910,-0.745220,-0.892035,-1.036610
-0.057687,-0.167732,-0.296694,-0.435084,-0.577770,-0.721277,-0.863273,-1.003050
-0.056141,-0.163078,-0.288418,-0.423028,-0.561878,-0.701535,-0.839695,-0.975670
-0.054963,-0.159586,-0.282331,-0.414319,-0.550578,-0.687673,-0.823297,-0.956755
-0.054266,-0.157595,-0.279036,-0.409816,-0.544932,-0.680914,-0.815429,-0.947777
