Nodo_1001,Nodo_1002,Nodo_1003,Nodo_1004,Nodo_1005,Nodo_1006,Nodo_1007,Nodo_1008
1.42284e-05,3.65328e-05,5.92271e-05,7.87233e-05,9.27138e-05,0.000100157,0.000101104,9.66031e-05
1.33814e-05,3.41525e-05,5.50582e-05,7.2726e-05,8.49833e-05,9.08458e-05,9.03654e-05,8.45549e-05
1.24245e-05,3.12754e-05,4.96868e-05,6.45309e-05,7.38478e-05,7.68135e-05,7.35806e-05,6.5193e-05
1.06031e-05,2.6219e-05,4.08116e-05,5.15988e-05,5.68548e-05,5.58933e-05,4.89361e-05,3.70341e-05
7.70646e-06,1.8079e-05,2.64737e-05,3.07773e-05,2.97046e-05,2.27886e-05,1.03044e-05,-6.76112e-06
4.94624e-06,9.75288e-06,1.09534e-05,7.18711e-06,-2.21472e-06,-1.72853e-05,-3.75022e-05,-6.18224e-05
3.82927e-06,5.63108e-06,2.17057e-06,-7.51578e-06,-2.36256e-05,-4.57199e-05,-7.28763e-05,-0.000103816
4.92014e-06,8.07095e-06,5.46805e-06,-4.05363e-06,-2.06929e-05,-4.38551e-05,-7.23847e-05,-0.000104788
7.27163e-06,1.50849e-05,1.84141e-05,1.54448e-05,5.4558e-06,-1.13155e-05,-3.39064e-05,-6.08506e-05
9.13955e-06,2.15653e-05,3.17359e-05,3.72204e-05,3.66176e-05,2.95166e-05,1.63556e-05,-1.68835e-06
9.43966e-06,2.34682e-05,3.67751e-05,4.67562e-05,5.16618e-05,5.06332e-05,4.36615e-05,3.16089e-05
8.75993e-06,2.15121e-05,3.33242e-05,4.18297e-05,4.54435e-05,4.33849e-05,3.5645e-05,2.30325e-05
8.69956e-06,2.03011e-05,2.96024e-05,3.44328e-05,3.35657e-05,2.66533e-05,1.40912e-05,-3.05013e-06
8.92519e-06,2.04348e-05,2.89502e-05,3.22156e-05,2.9087e-05,1.94349e-05,3.93509e-06,-1.61029e-05
8.96651e-06,2.07486e-05,2.98213e-05,3.38857e-05,3.17033e-05,2.30312e-05,8.44759e-06,-1.07919e-05
1.00451e-05,2.38065e-05,3.53316e-05,4.21572e-05,4.29087e-05,3.72171e-05,2.55409e-05,9.05312e-06
1.1541e-05,2.8328e-05,4.37285e-05,5.4829e-05,5.9909e-05,5.83832e-05,5.06122e-05,3.77726e-05
1.16446e-05,2.93463e-05,4.66189e-05,6.03824e-05,6.8654e-05,7.05569e-05,6.62012e-05,5.66147e-05
9.8175e-06,2.46789e-05,3.9146e-05,5.05282e-05,5.70039e-05,5.76585e-05,5.24396e-05,4.21806e-05
6.01634e-06,1.39249e-05,2.00634e-05,2.26133e-05,2.03672e-05,1.27638e-05,-1.08746e-07,-1.74528e-05
3.3615e-06,4.86728e-06,1.7635e-06,-6.80694e-06,-2.11101e-05,-4.09063e-05,-6.55281e-05,-9.39116e-05
7.13224e-06,1.27543e-05,1.15598e-05,2.31371e-06,-1.49474e-05,-3.92373e-05,-6.90127e-05,-0.000102519
1.49762e-05,3.49754e-05,5.07003e-05,5.8789e-05,5.78862e-05,4.83512e-05,3.17033e-05,1.00645e-05
2.04815e-05,5.39836e-05,8.96217e-05,0.000122163,0.000148215,0.000166246,0.000176303,0.000179752
2.31123e-05,6.40378e-05,0.000111765,0.000160392,0.000205442,0.000244042,0.000274891,0.000298392
2.2258e-05,6.2464e-05,0.00011023,0.000159734,0.000206446,0.00024734,0.00028091,0.000307366
1.45076e-05,4.08148e-05,7.20939e-05,0.000104104,0.000133415,0.000157673,0.000175713,0.000187791
-1.81742e-07,-1.44092e-06,-3.91823e-06,-8.34639e-06,-1.55786e-05,-2.63918e-05,-4.12161e-05,-5.98112e-05
-1.6091e-05,-4.9461e-05,-9.35855e-05,-0.000144976,-0.000200982,-0.000259839,-0.000320428,-0.00038204
-2.5918e-05,-8.18973e-05,-0.0001582,-0.000248434,-0.000347003,-0.000449492,-0.000552722,-0.000654902
-2.8056e-05,-9.05189e-05,-0.000177638,-0.000282473,-0.000398498,-0.000520118,-0.000642961,-0.00076437
-2.37516e-05,-7.78486e-05,-0.000154434,-0.000247715,-0.000352131,-0.000462785,-0.000575702,-0.000688299
-1.36301e-05,-4.73232e-05,-9.73091e-05,-0.000160269,-0.00023279,-0.000311695,-0.000394233,-0.000478366
1.20708e-06,-3.53631e-06,-1.67589e-05,-3.8702e-05,-6.88167e-05,-0.000105967,-0.00014865,-0.000195222
1.933e-05,4.90822e-05,7.87365e-05,0.000103794,0.000121583,0.000131137,0.000132841,0.000128153
3.86289e-05,0.000105222,0.000180677,0.00025594,0.000324889,0.000384313,0.000433413,0.000473463
5.62502e-05,0.000157257,0.00027615,0.000399658,0.000518368,0.000626757,0.000722656,0.000806969
7.20479e-05,0.000203399,0.000360051,0.000525192,0.000686757,0.000837376,0.000973769,0.00109651
8.47014e-05,0.000240468,0.000427312,0.000625378,0.000820471,0.00100385,0.00117152,0.00132395
8.83552e-05,0.000253421,0.00045385,0.000668411,0.000881616,0.00108358,0.00126947,0.00143935
8.29226e-05,0.00023911,0.000430271,0.000636504,0.000842996,0.00103992,0.00122208,0.00138904
7.21027e-05,0.000206975,0.000371122,0.000547404,0.000723229,0.000890363,0.00104454,0.00118552
5.78511e-05,0.000164134,0.000291435,0.000426074,0.000558283,0.000682034,0.000794589,0.000896364
4.30015e-05,0.000119558,0.000208709,0.000300439,0.000387927,0.000467339,0.000537356,0.000598891
3.28057e-05,8.79549e-05,0.000148724,0.000207791,0.000260654,0.000305319,0.000341717,0.000371274
3.23452e-05,8.40307e-05,0.000137863,0.000186954,0.000227591,0.000258752,0.0002813,0.00029729
4.26794e-05,0.000112386,0.000186717,0.000256463,0.00031646,0.000365066,0.000403136,0.000433116
6.26133e-05,0.000169963,0.000290561,0.000410586,0.000521401,0.000619079,0.000703265,0.000776238
8.64693e-05,0.000241381,0.000422783,0.000610878,0.000792239,0.000959419,0.00110986,0.00124513
0.000105257,0.000300348,0.000535731,0.000786513,0.00103479,0.00126938,0.00148506,0.00168216
0.000113469,0.000328024,0.000591389,0.000876371,0.00116275,0.0014371,0.00169226,0.00192741
0.000110067,0.000319477,0.000577845,0.000858761,0.00114244,0.00141551,0.00167058,0.00190649
9.72739e-05,0.000281188,0.000506855,0.000751119,0.00099686,0.00123272,0.00145264,0.00165592
7.64212e-05,0.00021959,0.000393728,0.000580567,0.000766852,0.000944099,0.00110807,0.00125873
4.87098e-05,0.000139198,0.000248469,0.000364659,0.000479146,0.000586483,0.000684076,0.00077218
1.82206e-05,5.05127e-05,8.78963e-05,0.000125726,0.00016068,0.000190736,0.00021507,0.00023414
-1.14227e-05,-3.62749e-05,-7.04821e-05,-0.000111698,-0.000157844,-0.00020727,-0.000258711,-0.000311227
-3.87283e-05,-0.000116392,-0.000216976,-0.000331679,-0.000453458,-0.000577274,-0.000699886,-0.000819833
-6.33198e-05,-0.000188181,-0.000347347,-0.000526225,-0.000713577,-0.000901613,-0.00108558,-0.00126373
-8.49545e-05,-0.000250839,-0.000460154,-0.000693207,-0.000935318,-0.00117658,-0.00141121,-0.00163737
-9.59645e-05,-0.000285671,-0.000526756,-0.000796142,-0.00107649,-0.0013559,-0.00162733,-0.00188849
-8.51565e-05,-0.00026081,-0.000491141,-0.000754511,-0.00103353,-0.00131521,-0.00159091,-0.00185698
-5.08109e-05,-0.000165725,-0.000326325,-0.000518816,-0.000730582,-0.000950697,-0.00117065,-0.00138557
4.42473e-06,-6.35423e-06,-3.94756e-05,-9.42087e-05,-0.000167346,-0.000253913,-0.000348394,-0.000446158
7.65626e-05,0.000204449,0.000344284,0.000479679,0.000600849,0.000703963,0.000789523,0.000860995
0.000158236,0.000444136,0.000781647,0.00113499,0.00147967,0.00180175,0.00209587,0.00236404
0.000229817,0.000659339,0.00118063,0.00173972,0.00229802,0.00283134,0.00332793,0.00378771
0.000266151,0.000777095,0.00141087,0.00210316,0.00280591,0.00348667,0.00412745,0.00472507
0.00026371,0.000776451,0.00141951,0.00212926,0.00285701,0.00356841,0.00424296,0.00487523
0.000232405,0.000682917,0.00124638,0.00186734,0.00250394,0.00312689,0.00371879,0.00427513
0.000181072,0.000527687,0.00095624,0.00142402,0.00189981,0.00236278,0.00280143,0.00321373
0.000123067,0.000352806,0.000630659,0.000928422,0.00122659,0.00151318,0.00178254,0.00203482
7.3705e-05,0.000203854,0.00035338,0.000506374,0.000653102,0.000788958,0.000913104,0.00102747
4.38799e-05,0.000112961,0.000182955,0.000245281,0.00029618,0.000335691,0.000366152,0.000390816
3.77589e-05,9.29036e-05,0.000143443,0.000182219,0.000206838,0.000218603,0.000220893,0.000217589
5.65233e-05,0.000146014,0.000237846,0.000320607,0.000388775,0.000441702,0.000481839,0.000513072
8.86139e-05,0.000242684,0.000417606,0.000593537,0.000758087,0.000905579,0.00103538,0.00115043
0.00011062,0.0003173,0.000567985,0.000835789,0.00110119,0.00135197,0.00158237,0.0017927
0.000109331,0.000323789,0.000594998,0.000895373,0.00120298,0.00150189,0.00178235,0.00204168
7.83834e-05,0.000239939,0.000452007,0.000693548,0.00094654,0.00119661,0.00143384,0.00165439
1.492e-05,5.7911e-05,0.000125844,0.000212173,0.000309242,0.000409268,0.000505687,0.000594976
-7.47429e-05,-0.00020364,-0.000349305,-0.000496898,-0.000638053,-0.000769837,-0.000892889,-0.00100959
-0.000178746,-0.000509583,-0.000908466,-0.00133526,-0.00176258,-0.00217457,-0.00256442,-0.00293262
-0.000276087,-0.000800995,-0.00144724,-0.00214991,-0.00286279,-0.00355663,-0.00421636,-0.0048399
-0.000342159,-0.00100518,-0.00183362,-0.00274492,-0.00367861,-0.00459416,-0.00546866,-0.00629674
-0.000365758,-0.00108261,-0.00198642,-0.00298825,-0.00402184,-0.00504133,-0.00601936,-0.00694795
-0.00034625,-0.00102873,-0.00189264,-0.00285358,-0.00384852,-0.00483343,-0.00578155,-0.00668447
-0.000289539,-0.000861833,-0.00158735,-0.00239568,-0.00323446,-0.00406722,-0.00487169,-0.00564075
-0.000214017,-0.000634994,-0.00116645,-0.00175743,-0.00237089,-0.00298152,-0.00357414,-0.00414395
-0.000144006,-0.000420475,-0.000762527,-0.00113768,-0.00152397,-0.00190782,-0.00228203,-0.00264505
-8.9374e-05,-0.000255225,-0.000453927,-0.00066633,-0.000881089,-0.00109282,-0.00130007,-0.00150376
-4.79643e-05,-0.000136124,-0.000240541,-0.00035131,-0.000463095,-0.000574061,-0.000684487,-0.000795369
-1.91352e-05,-5.60764e-05,-0.000101734,-0.000152613,-0.000207004,-0.000264383,-0.000324742,-0.000387901
2.24957e-06,2.11194e-06,-2.14154e-06,-1.13243e-05,-2.61553e-05,-4.69182e-05,-7.33392e-05,-0.000104404
2.55242e-05,6.56814e-05,0.000107206,0.000144576,0.000174318,0.000195056,0.000207075,0.000212053
5.73781e-05,0.00015447,0.000262418,0.000368848,0.000465924,0.000550096,0.000621102,0.000681231
0.000100436,0.000276826,0.000479579,0.000686643,0.000883735,0.00106359,0.00122441,0.00136874
0.000154246,0.000431682,0.00075741,0.001097,0.00142751,0.00173629,0.00201891,0.00227772
0.000216224,0.000611293,0.00108161,0.00157835,0.00206826,0.00253202,0.00296172,0.00335914
0.000282508,0.00080409,0.00143052,0.00209753,0.00276072,0.00339349,0.00398393,0.00453308
0.000349008,0.000997685,0.00178102,0.0026193,0.00345697,0.00426004,0.00501257,0.0057149
