Nodo_1001,Nodo_1002,Nodo_1003,Nodo_1004,Nodo_1005,Nodo_1006,Nodo_1007,Nodo_1008
0.00040966,0.00115334,0.00198413,0.00283937,0.00368583,0.00450547,0.00529195,0.00604912
0.000405719,0.00114218,0.00196483,0.00281185,0.0036504,0.00446259,0.00524205,0.00599254
0.000401824,0.00113077,0.00194449,0.00278197,0.00361082,0.00441347,0.00518372,0.00592536
0.000395595,0.00111362,0.00191529,0.0027406,0.00355756,0.00434874,0.00510796,0.00583898
0.000385807,0.00108646,0.00186898,0.0026752,0.00347398,0.00424813,0.00499139,0.00570719
0.000375248,0.00105561,0.0018142,0.00259512,0.00336853,0.004118,0.00483764,0.00553085
0.000367995,0.00103267,0.00177118,0.00252931,0.00327833,0.00400283,0.0046978,0.00536715
0.000366111,0.00102542,0.00175626,0.00250483,0.00324268,0.0039549,0.00463718,0.00529398
0.000368038,0.00103151,0.00176821,0.00252354,0.00326832,0.0039872,0.00467561,0.00533802
0.000370116,0.00104045,0.00178844,0.00255833,0.00331983,0.00405645,0.00476262,0.00544213
0.00037001,0.00104316,0.00179752,0.00257672,0.00334983,0.00409955,0.00481932,0.0055122
0.00036924,0.00104125,0.00179443,0.00257248,0.00334469,0.00409388,0.0048135,0.0055065
0.000371612,0.00104541,0.00179782,0.00257243,0.003339,0.00408119,0.00479334,0.00547909
0.000375438,0.00105501,0.00181245,0.0025906,0.00335903,0.00410159,0.0048132,0.00549809
0.000378597,0.00106477,0.00183076,0.00261875,0.00339773,0.00415102,0.00487307,0.00556792
0.000384268,0.00108126,0.00186036,0.00266277,0.00345687,0.00422554,0.00496279,0.00567235
0.000391228,0.001102,0.00189773,0.00271782,0.00352967,0.00431557,0.00506932,0.00579469
0.000394444,0.0011132,0.00191989,0.00275286,0.00357872,0.00437909,0.00514715,0.00588635
0.000391709,0.00110704,0.00191108,0.00274266,0.00356861,0.00437034,0.00514055,0.00588216
0.000382046,0.0010799,0.00186366,0.00267421,0.00347961,0.00426187,0.00501381,0.00573816
0.000373169,0.00105049,0.00180648,0.00258496,0.00335616,0.00410379,0.00482194,0.00551393
0.000380065,0.00106162,0.00181446,0.00258266,0.00333761,0.00406502,0.00476139,0.00543187
0.000398489,0.00111239,0.00190095,0.00270412,0.00349087,0.00424618,0.00496709,0.00566001
