Nodo_1001,Nodo_1002,Nodo_1003,Nodo_1004,Nodo_1005,Nodo_1006,Nodo_1007,Nodo_1008
-0.023576,-0.0681974,-0.120357,-0.176337,-0.233974,-0.291985,-0.349446,-0.406015
-0.0235754,-0.0681933,-0.120347,-0.17632,-0.233949,-0.291952,-0.349404,-0.405965
-0.0235749,-0.0681908,-0.120342,-0.176312,-0.233938,-0.291939,-0.349388,-0.405946
-0.0235799,-0.0682031,-0.120361,-0.176337,-0.233969,-0.291974,-0.349428,-0.405991
-0.0235937,-0.068241,-0.120424,-0.176426,-0.234081,-0.292107,-0.349581,-0.406162
-0.0236123,-0.0682965,-0.120523,-0.176569,-0.234268,-0.292338,-0.349853,-0.406474
-0.0236288,-0.0683498,-0.120623,-0.17672,-0.234472,-0.292595,-0.350163,-0.406836
-0.0236393,-0.0683864,-0.120693,-0.176828,-0.234621,-0.292787,-0.350397,-0.407112
-0.0236463,-0.068408,-0.120732,-0.176883,-0.234692,-0.292874,-0.350501,-0.407232
-0.023655,-0.0684293,-0.120763,-0.176919,-0.234729,-0.292911,-0.350535,-0.407264
-0.0236678,-0.0684611,-0.120811,-0.17698,-0.234798,-0.292984,-0.350611,-0.407343
-0.0236803,-0.0684965,-0.120872,-0.177066,-0.234909,-0.293119,-0.350769,-0.407522
-0.0236846,-0.068514,-0.120909,-0.177127,-0.234998,-0.293238,-0.350919,-0.407701
-0.0236834,-0.0685135,-0.120911,-0.177136,-0.235015,-0.293266,-0.350959,-0.407755
-0.0236807,-0.068504,-0.120892,-0.177104,-0.23497,-0.293207,-0.350886,-0.407668
-0.0236706,-0.0684732,-0.120835,-0.177019,-0.234856,-0.293062,-0.350712,-0.407464
-0.0236546,-0.0684238,-0.120745,-0.176887,-0.234682,-0.292848,-0.350457,-0.407172
-0.0236419,-0.0683811,-0.120664,-0.176764,-0.234515,-0.292637,-0.350204,-0.406877
-0.0236374,-0.0683623,-0.120625,-0.176702,-0.234427,-0.292521,-0.35006,-0.406705
-0.0236444,-0.0683791,-0.120651,-0.176736,-0.234469,-0.292569,-0.350112,-0.406761
-0.0236507,-0.0684033,-0.120702,-0.176818,-0.234586,-0.292721,-0.3503,-0.406982
