Node_1001,Node_1002,Node_1003,Node_1004,Node_1005,Node_1006,Node_1007,Node_1008
-0.008292,-0.024088,-0.043048,-0.063908,-0.085698,-0.107699,-0.129441,-0.150785
-0.008296,-0.024100,-0.043069,-0.063939,-0.085737,-0.107747,-0.129497,-0.150849
-0.008303,-0.024119,-0.043104,-0.063992,-0.085808,-0.107835,-0.129602,-0.150970
-0.008315,-0.024154,-0.043165,-0.064079,-0.085922,-0.107975,-0.129767,-0.151159
-0.008334,-0.024209,-0.043261,-0.064218,-0.086101,-0.108193,-0.130022,-0.151449
-0.008355,-0.024274,-0.043379,-0.064391,-0.086329,-0.108475,-0.130356,-0.151834
-0.008372,-0.024329,-0.043484,-0.064549,-0.086544,-0.108747,-0.130684,-0.152216
-0.008381,-0.024362,-0.043547,-0.064647,-0.086679,-0.108920,-0.130896,-0.152466
-0.008384,-0.024373,-0.043568,-0.064675,-0.086715,-0.108964,-0.130947,-0.152525
-0.008387,-0.024378,-0.043569,-0.064669,-0.086697,-0.108932,-0.130901,-0.152466
-0.008392,-0.024387,-0.043578,-0.064672,-0.086691,-0.108915,-0.130871,-0.152422
-0.008396,-0.024397,-0.043593,-0.064693,-0.086716,-0.108944,-0.130903,-0.152457
-0.008393,-0.024390,-0.043586,-0.064690,-0.086720,-0.108957,-0.130927,-0.152491
-0.008385,-0.024370,-0.043553,-0.064646,-0.086668,-0.108899,-0.130864,-0.152424
-0.008377,-0.024346,-0.043508,-0.064577,-0.086574,-0.108779,-0.130720,-0.152256
-0.008365,-0.024309,-0.043440,-0.064476,-0.086439,-0.108609,-0.130515,-0.152018
-0.008350,-0.024263,-0.043356,-0.064352,-0.086275,-0.108407,-0.130276,-0.151743
-0.008341,-0.024230,-0.043294,-0.064257,-0.086145,-0.108241,-0.130075,-0.151508
-0.008341,-0.024226,-0.043280,-0.064232,-0.086107,-0.108189,-0.130007,-0.151425
-0.008352,-0.024256,-0.043332,-0.064305,-0.086201,-0.108302,-0.130138,-0.151572
-0.008363,-0.024293,-0.043406,-0.064423,-0.086365,-0.108514,-0.130396,-0.151876
-0.008350,-0.024272,-0.043390,-0.064422,-0.086390,-0.108570,-0.130487,-0.152000
-0.008322,-0.024195,-0.043261,-0.064243,-0.086167,-0.108309,-0.130192,-0.151675
-0.008302,-0.024124,-0.043118,-0.064015,-0.085845,-0.107889,-0.129675,-0.151064
-0.008289,-0.024073,-0.043009,-0.063836,-0.085584,-0.107540,-0.129236,-0.150535
-0.008283,-0.024046,-0.042954,-0.063750,-0.085466,-0.107389,-0.129052,-0.150319
-0.008300,-0.024091,-0.043030,-0.063858,-0.085606,-0.107561,-0.129254,-0.150550
-0.008352,-0.024241,-0.043291,-0.064236,-0.086098,-0.108161,-0.129958,-0.151354
-0.008425,-0.024460,-0.043690,-0.064825,-0.086879,-0.109131,-0.131110,-0.152681
-0.008491,-0.024676,-0.044097,-0.065441,-0.087714,-0.110188,-0.132385,-0.154168
-0.008546,-0.024855,-0.044431,-0.065943,-0.088392,-0.111045,-0.133421,-0.155378
-0.008589,-0.024988,-0.044668,-0.066284,-0.088835,-0.111587,-0.134060,-0.156113
-0.008611,-0.025053,-0.044778,-0.066432,-0.089015,-0.111795,-0.134294,-0.156372
-0.008601,-0.025023,-0.044720,-0.066342,-0.088891,-0.111638,-0.134104,-0.156151
-0.008549,-0.024873,-0.044456,-0.065960,-0.088395,-0.111032,-0.133394,-0.155341
-0.008457,-0.024602,-0.043973,-0.065259,-0.087477,-0.109906,-0.132069,-0.153823
-0.008333,-0.024229,-0.043301,-0.064274,-0.086178,-0.108299,-0.130164,-0.151631
-0.008177,-0.023761,-0.042462,-0.063047,-0.084563,-0.106302,-0.127795,-0.148903
-0.007999,-0.023225,-0.041505,-0.061651,-0.082729,-0.104040,-0.125118,-0.145824
-0.007833,-0.022719,-0.040590,-0.060306,-0.080950,-0.101832,-0.122493,-0.142793
-0.007700,-0.022308,-0.039846,-0.059214,-0.079503,-0.100031,-0.120343,-0.140304
-0.007599,-0.022006,-0.039314,-0.058450,-0.078509,-0.098811,-0.118902,-0.138646
-0.007541,-0.021837,-0.039030,-0.058059,-0.078020,-0.098229,-0.118230,-0.137886
-0.007531,-0.021813,-0.039008,-0.058053,-0.078037,-0.098271,-0.118298,-0.137977
-0.007555,-0.021899,-0.039187,-0.058344,-0.078447,-0.098801,-0.118946,-0.138739
-0.007590,-0.022023,-0.039441,-0.058750,-0.079014,-0.099534,-0.119843,-0.139794
-0.007617,-0.022125,-0.039653,-0.059087,-0.079488,-0.100149,-0.120597,-0.140686
-0.007620,-0.022156,-0.039727,-0.059211,-0.079668,-0.100387,-0.120895,-0.141043
-0.007602,-0.022107,-0.039642,-0.059084,-0.079497,-0.100173,-0.120641,-0.140750
-0.007577,-0.022025,-0.039480,-0.058826,-0.079132,-0.099697,-0.120054,-0.140057
-0.007558,-0.021954,-0.039334,-0.058589,-0.078793,-0.099251,-0.119499,-0.139394
-0.007548,-0.021916,-0.039255,-0.058466,-0.078621,-0.099027,-0.119223,-0.139066
-0.007548,-0.021917,-0.039260,-0.058479,-0.078646,-0.099065,-0.119274,-0.139129
-0.007574,-0.021989,-0.039390,-0.058672,-0.078904,-0.099389,-0.119661,-0.139578
-0.007641,-0.022180,-0.039721,-0.059144,-0.079513,-0.100127,-0.120523,-0.140560
-0.007753,-0.022503,-0.040288,-0.059959,-0.080569,-0.101415,-0.122032,-0.142280
-0.007909,-0.022961,-0.041099,-0.061135,-0.082108,-0.103306,-0.124263,-0.144839
-0.008111,-0.023560,-0.042162,-0.062677,-0.084128,-0.105793,-0.127201,-0.148213
-0.008359,-0.024295,-0.043463,-0.064560,-0.086589,-0.108817,-0.130771,-0.152311
-0.008646,-0.025147,-0.044967,-0.066732,-0.089421,-0.112295,-0.134871,-0.157015
-0.008928,-0.026002,-0.046494,-0.068953,-0.092336,-0.115890,-0.139127,-0.161912
-0.009133,-0.026655,-0.047691,-0.070725,-0.094696,-0.118839,-0.142657,-0.166007
-0.009223,-0.026961,-0.048265,-0.071586,-0.095861,-0.120318,-0.144452,-0.168115
-0.009167,-0.026815,-0.048010,-0.071218,-0.095384,-0.119743,-0.143790,-0.167373
-0.008930,-0.026116,-0.046763,-0.069395,-0.092990,-0.116794,-0.140309,-0.163382
-0.008500,-0.024845,-0.044495,-0.066090,-0.088652,-0.111450,-0.133997,-0.156140
-0.007956,-0.023199,-0.041521,-0.061715,-0.082864,-0.104275,-0.125475,-0.146315
-0.007416,-0.021515,-0.038426,-0.057102,-0.076695,-0.096551,-0.116226,-0.135581
-0.006922,-0.019974,-0.035602,-0.052906,-0.071090,-0.089531,-0.107809,-0.125795
-0.006485,-0.018636,-0.033199,-0.049401,-0.066480,-0.083827,-0.101029,-0.117955
-0.006137,-0.017590,-0.031361,-0.046772,-0.063076,-0.079665,-0.096127,-0.112326
-0.005900,-0.016897,-0.030180,-0.045122,-0.060973,-0.077125,-0.093158,-0.108935
-0.005778,-0.016560,-0.029651,-0.044433,-0.060145,-0.076167,-0.092075,-0.107727
-0.005758,-0.016543,-0.029704,-0.044604,-0.060457,-0.076628,-0.092686,-0.108483
-0.005824,-0.016789,-0.030228,-0.045459,-0.061664,-0.078193,-0.094601,-0.110736
-0.005938,-0.017182,-0.031012,-0.046683,-0.063346,-0.080333,-0.097187,-0.113753
-0.006087,-0.017661,-0.031919,-0.048054,-0.065188,-0.082643,-0.099954,-0.116962
-0.006308,-0.018317,-0.033085,-0.049735,-0.067371,-0.085308,-0.103082,-0.120538
-0.006611,-0.019203,-0.034637,-0.051953,-0.070229,-0.088772,-0.107122,-0.125132
-0.006996,-0.020336,-0.036632,-0.054826,-0.073963,-0.093337,-0.112484,-0.131264
