Node_1001,Node_1002,Node_1003,Node_1004,Node_1005,Node_1006,Node_1007,Node_1008
-0.006675,-0.019707,-0.035558,-0.053008,-0.071256,-0.089718,-0.107982,-0.125904
-0.006528,-0.019257,-0.034743,-0.051808,-0.069667,-0.087745,-0.105636,-0.123196
-0.006413,-0.018903,-0.034103,-0.050867,-0.068420,-0.086191,-0.103780,-0.121047
-0.006332,-0.018660,-0.033674,-0.050251,-0.067619,-0.085209,-0.102620,-0.119712
-0.006292,-0.018544,-0.033483,-0.049993,-0.067301,-0.084836,-0.102194,-0.119235
-0.006295,-0.018561,-0.033532,-0.050088,-0.067450,-0.085040,-0.102453,-0.119545
-0.006328,-0.018672,-0.033755,-0.050443,-0.067943,-0.085672,-0.103221,-0.120444
-0.006367,-0.018808,-0.034030,-0.050877,-0.068546,-0.086448,-0.104167,-0.121554
-0.006396,-0.018914,-0.034244,-0.051216,-0.069020,-0.087059,-0.104916,-0.122437
-0.006399,-0.018941,-0.034309,-0.051325,-0.069177,-0.087268,-0.105176,-0.122749
-0.006378,-0.018884,-0.034209,-0.051174,-0.068973,-0.087012,-0.104870,-0.122396
-0.006351,-0.018792,-0.034027,-0.050886,-0.068568,-0.086485,-0.104224,-0.121634
-0.006328,-0.018709,-0.033857,-0.050613,-0.068181,-0.085979,-0.103598,-0.120891
-0.006313,-0.018656,-0.033753,-0.050449,-0.067955,-0.085689,-0.103242,-0.120471
-0.006309,-0.018642,-0.033730,-0.050422,-0.067925,-0.085658,-0.103212,-0.120440
-0.006328,-0.018698,-0.033831,-0.050574,-0.068129,-0.085915,-0.103520,-0.120798
-0.006388,-0.018868,-0.034127,-0.050998,-0.068678,-0.086581,-0.104298,-0.121684
-0.006492,-0.019167,-0.034652,-0.051753,-0.069659,-0.087779,-0.105703,-0.123286
-0.006639,-0.019595,-0.035410,-0.052855,-0.071102,-0.089554,-0.107797,-0.125689
-0.006828,-0.020154,-0.036402,-0.054297,-0.072994,-0.091885,-0.110553,-0.128855
-0.007056,-0.020831,-0.037606,-0.056044,-0.075281,-0.094700,-0.113878,-0.132674
-0.007318,-0.021610,-0.038983,-0.058037,-0.077885,-0.097900,-0.117654,-0.137008
-0.007575,-0.022386,-0.040367,-0.060050,-0.080527,-0.101159,-0.121513,-0.141448
-0.007757,-0.022962,-0.041421,-0.061609,-0.082606,-0.103760,-0.124626,-0.145059
-0.007824,-0.023196,-0.041864,-0.062281,-0.083521,-0.104930,-0.126055,-0.146743
-0.007751,-0.022999,-0.041521,-0.061784,-0.082875,-0.104146,-0.125146,-0.145717
-0.007512,-0.022298,-0.040268,-0.059948,-0.080456,-0.101158,-0.121611,-0.141659
-0.007102,-0.021084,-0.038096,-0.056772,-0.076276,-0.095998,-0.115506,-0.134646
-0.006590,-0.019535,-0.035296,-0.052650,-0.070820,-0.089230,-0.107467,-0.125377
-0.006090,-0.017981,-0.032438,-0.048388,-0.065119,-0.082094,-0.098924,-0.115466
-0.005650,-0.016604,-0.029908,-0.044621,-0.060082,-0.075783,-0.091357,-0.106670
-0.005272,-0.015447,-0.027832,-0.041596,-0.056107,-0.070868,-0.085519,-0.099927
-0.004983,-0.014587,-0.026333,-0.039465,-0.053364,-0.067533,-0.081608,-0.095451
-0.004808,-0.014082,-0.025489,-0.038309,-0.051917,-0.065808,-0.079613,-0.093190
-0.004744,-0.013921,-0.025274,-0.038079,-0.051691,-0.065595,-0.079414,-0.093002
-0.004775,-0.014057,-0.025596,-0.038634,-0.052501,-0.066664,-0.080739,-0.094573
-0.004881,-0.014415,-0.026312,-0.039759,-0.054051,-0.068642,-0.083133,-0.097368
-0.005016,-0.014867,-0.027192,-0.041115,-0.055900,-0.070982,-0.085952,-0.100651
-0.005170,-0.015357,-0.028110,-0.042494,-0.057746,-0.073292,-0.088716,-0.103854
-0.005380,-0.015977,-0.029204,-0.044062,-0.059774,-0.075760,-0.091605,-0.107150
-0.005656,-0.016776,-0.030594,-0.046040,-0.062312,-0.078826,-0.095171,-0.111197
-0.005996,-0.017770,-0.032341,-0.048551,-0.065571,-0.082805,-0.099840,-0.116532
-0.006421,-0.019022,-0.034548,-0.051736,-0.069724,-0.087901,-0.105845,-0.123416
-0.006948,-0.020576,-0.037288,-0.055688,-0.074874,-0.094215,-0.113285,-0.131946
-0.007576,-0.022439,-0.040575,-0.060427,-0.081045,-0.101779,-0.122196,-0.142163
-0.008283,-0.024526,-0.044251,-0.065741,-0.087989,-0.110320,-0.132289,-0.153765
-0.009027,-0.026674,-0.047990,-0.071143,-0.095076,-0.119080,-0.142693,-0.165778
-0.009745,-0.028716,-0.051498,-0.076175,-0.101653,-0.127200,-0.152337,-0.176924
-0.010353,-0.030452,-0.054470,-0.080410,-0.107156,-0.133962,-0.160339,-0.186147
-0.010781,-0.031679,-0.056570,-0.083396,-0.111027,-0.138711,-0.165955,-0.192618
-0.011010,-0.032321,-0.057647,-0.084905,-0.112964,-0.141072,-0.168735,-0.195813
-0.011063,-0.032442,-0.057799,-0.085057,-0.113097,-0.141178,-0.168813,-0.195865
-0.010955,-0.032098,-0.057129,-0.084013,-0.111660,-0.139344,-0.166593,-0.193275
-0.010685,-0.031290,-0.055651,-0.081816,-0.108740,-0.135720,-0.162295,-0.188334
-0.010281,-0.030087,-0.053477,-0.078611,-0.104505,-0.130486,-0.156104,-0.181226
-0.009771,-0.028561,-0.050734,-0.074589,-0.099202,-0.123930,-0.148340,-0.172296
-0.009160,-0.026736,-0.047482,-0.069860,-0.093003,-0.116296,-0.139315,-0.161928
-0.008449,-0.024641,-0.043790,-0.064531,-0.086051,-0.107756,-0.129234,-0.150346
-0.007654,-0.022328,-0.039754,-0.058724,-0.078481,-0.098455,-0.118244,-0.137704
-0.006821,-0.019897,-0.035495,-0.052577,-0.070446,-0.088562,-0.106534,-0.124216
-0.005986,-0.017433,-0.031138,-0.046248,-0.062136,-0.078295,-0.094348,-0.110147
-0.005148,-0.014947,-0.026727,-0.039832,-0.053700,-0.067858,-0.081945,-0.095814
-0.004294,-0.012416,-0.022259,-0.033361,-0.045224,-0.057401,-0.069544,-0.081507
-0.003486,-0.010005,-0.017999,-0.027196,-0.037149,-0.047435,-0.057719,-0.067857
-0.002834,-0.008030,-0.014496,-0.022108,-0.030449,-0.039117,-0.047792,-0.056337
-0.002406,-0.006708,-0.012165,-0.018742,-0.026014,-0.033579,-0.041129,-0.048541
-0.002248,-0.006183,-0.011271,-0.017498,-0.024399,-0.031556,-0.038661,-0.045607
-0.002355,-0.006500,-0.011942,-0.018603,-0.025952,-0.033544,-0.041059,-0.048393
