Node_1001,Node_1002,Node_1003,Node_1004,Node_1005,Node_1006,Node_1007,Node_1008
0.000664,0.001760,0.002837,0.003835,0.004748,0.005588,0.006381,0.007154
0.000659,0.001744,0.002809,0.003795,0.004696,0.005524,0.006306,0.007068
0.000653,0.001726,0.002777,0.003748,0.004633,0.005447,0.006214,0.006962
0.000644,0.001701,0.002733,0.003684,0.004551,0.005346,0.006096,0.006827
0.000630,0.001662,0.002667,0.003591,0.004431,0.005201,0.005927,0.006635
0.000615,0.001619,0.002590,0.003479,0.004284,0.005020,0.005713,0.006389
0.000605,0.001586,0.002528,0.003385,0.004156,0.004857,0.005516,0.006159
0.000601,0.001572,0.002501,0.003341,0.004094,0.004777,0.005416,0.006041
0.000602,0.001575,0.002507,0.003352,0.004110,0.004797,0.005441,0.006069
0.000603,0.001582,0.002525,0.003386,0.004162,0.004868,0.005531,0.006178
0.000602,0.001583,0.002533,0.003405,0.004194,0.004916,0.005595,0.006257
0.000601,0.001581,0.002530,0.003401,0.004190,0.004912,0.005592,0.006256
0.000604,0.001587,0.002537,0.003406,0.004190,0.004906,0.005579,0.006235
0.000610,0.001602,0.002560,0.003436,0.004224,0.004943,0.005617,0.006275
0.000615,0.001617,0.002588,0.003478,0.004282,0.005016,0.005706,0.006378
0.000622,0.001640,0.002630,0.003540,0.004365,0.005120,0.005831,0.006523
0.000632,0.001669,0.002681,0.003616,0.004465,0.005244,0.005977,0.006691
0.000637,0.001686,0.002715,0.003667,0.004537,0.005335,0.006088,0.006822
0.000635,0.001682,0.002710,0.003664,0.004536,0.005340,0.006098,0.006837
0.000624,0.001651,0.002658,0.003589,0.004438,0.005221,0.005959,0.006679
0.000614,0.001617,0.002591,0.003484,0.004294,0.005035,0.005734,0.006416
0.000622,0.001631,0.002600,0.003479,0.004268,0.004985,0.005656,0.006311
0.000645,0.001691,0.002701,0.003620,0.004445,0.005192,0.005890,0.006571
0.000661,0.001748,0.002815,0.003803,0.004702,0.005527,0.006302,0.007055
0.000672,0.001789,0.002901,0.003945,0.004908,0.005802,0.006648,0.007471
0.000677,0.001809,0.002941,0.004007,0.004996,0.005915,0.006786,0.007635
0.000663,0.001772,0.002878,0.003917,0.004878,0.005770,0.006616,0.007441
0.000622,0.001655,0.002673,0.003619,0.004489,0.005295,0.006058,0.006804
0.000566,0.001486,0.002367,0.003166,0.003887,0.004547,0.005169,0.005779
0.000515,0.001326,0.002065,0.002708,0.003265,0.003758,0.004217,0.004670
0.000477,0.001203,0.001836,0.002362,0.002795,0.003161,0.003494,0.003824
0.000450,0.001124,0.001697,0.002163,0.002537,0.002846,0.003122,0.003396
0.000442,0.001102,0.001666,0.002128,0.002502,0.002814,0.003093,0.003370
0.000459,0.001155,0.001766,0.002280,0.002706,0.003069,0.003399,0.003724
0.000508,0.001297,0.002018,0.002645,0.003184,0.003655,0.004087,0.004510
0.000587,0.001525,0.002422,0.003233,0.003953,0.004600,0.005200,0.005784
