Nodo_1001,Nodo_1002,Nodo_1003,Nodo_1004,Nodo_1005,Nodo_1006,Nodo_1007,Nodo_1008
0.000454145,0.00127688,0.00219275,0.00313436,0.0040665,0.00497007,0.00583841,0.00667588
0.000449948,0.00126495,0.00217207,0.0031048,0.00402837,0.00492386,0.00578457,0.00661476
0.000445745,0.00125262,0.00215007,0.00307248,0.00398557,0.00487072,0.00572146,0.00654206
0.00043911,0.00123429,0.00211884,0.00302819,0.0039285,0.00480131,0.00564018,0.00644934
0.000428804,0.00120566,0.00206998,0.00295917,0.00384025,0.00469504,0.00551697,0.00630997
0.000417724,0.00117328,0.0020125,0.00287516,0.00372966,0.00455856,0.0053557,0.00612499
0.000410077,0.0011491,0.00196721,0.00280596,0.00363491,0.00443767,0.00520899,0.0059533
0.000407968,0.00114112,0.00195093,0.00277943,0.00359646,0.00438621,0.00514409,0.00587511
0.000409786,0.00114693,0.00196243,0.00279755,0.00362142,0.00441771,0.00518163,0.00591816
0.000411793,0.00115578,0.0019827,0.00283263,0.00367353,0.00448794,0.00526999,0.00602399
0.000411612,0.00115841,0.00199185,0.00285136,0.00370422,0.00453211,0.00532818,0.00609597
0.000410824,0.0011565,0.00198886,0.00284733,0.00369941,0.00452691,0.00532297,0.00609102
0.000413342,0.00116103,0.00199282,0.00284799,0.00369452,0.00451504,0.00530363,0.0060644
0.000417393,0.00117125,0.00200849,0.00286758,0.00371628,0.00453746,0.00532575,0.00608589
0.000420755,0.00118164,0.00202794,0.00289744,0.00375729,0.0045898,0.00538913,0.00615981
0.000426688,0.00119892,0.00205898,0.0029436,0.00381931,0.00466794,0.00548321,0.00626933
0.00043395,0.00122057,0.002098,0.00300111,0.00389535,0.00476198,0.00559451,0.00639716
0.000437362,0.00123242,0.00212138,0.00303799,0.00394691,0.00482869,0.00567619,0.00649334
0.000434642,0.00122636,0.00211283,0.00302824,0.00393749,0.0048209,0.00567083,0.00649067
0.000424775,0.00119866,0.00206443,0.00295837,0.00384664,0.00471015,0.00554141,0.0063436
0.000415691,0.00116852,0.00200575,0.00286672,0.00371982,0.0045477,0.00534417,0.00611301
0.000422805,0.00117994,0.0020138,0.00286403,0.00370022,0.00450713,0.005281,0.00602752
0.000441711,0.00123197,0.00210233,0.00298825,0.00385687,0.0046922,0.00549108,0.00626047
0.000456223,0.00128183,0.0022021,0.00314795,0.00408245,0.00498587,0.00585186,0.00668566
0.000466338,0.00131829,0.00227727,0.0032713,0.00426108,0.00522411,0.00615092,0.00704428
0.000471236,0.00133548,0.00231082,0.00332325,0.00433268,0.00531615,0.00626365,0.00717756
0.000458778,0.00130197,0.00225309,0.00324002,0.00422405,0.00518291,0.00610698,0.00699869
