Nodo_1001,Nodo_1002,Nodo_1003,Nodo_1004,Nodo_1005,Nodo_1006,Nodo_1007,Nodo_1008
1.58877e-06,-1.8765e-07,-7.33993e-06,-2.03861e-05,-3.94037e-05,-6.40156e-05,-9.34183e-05,-0.000126495
9.74079e-07,-1.9204e-06,-1.0383e-05,-2.47753e-05,-4.50763e-05,-7.08647e-05,-0.000101334,-0.00013539
2.86972e-07,-3.98473e-06,-1.4233e-05,-3.06436e-05,-5.3044e-05,-8.08994e-05,-0.000113332,-0.000149226
-9.89433e-07,-7.52634e-06,-2.04457e-05,-3.96912e-05,-6.49272e-05,-9.55235e-05,-0.000130554,-0.000168898
-2.99677e-06,-1.31589e-05,-3.03538e-05,-5.40643e-05,-8.36535e-05,-0.000118342,-0.000157167,-0.000199055
-4.8945e-06,-1.88743e-05,-4.09919e-05,-7.02136e-05,-0.000105482,-0.000145724,-0.00018981,-0.00023663
-5.63851e-06,-2.16337e-05,-4.68842e-05,-8.0086e-05,-0.000119863,-0.000164824,-0.000213568,-0.000264829
-4.83922e-06,-1.98116e-05,-4.43515e-05,-7.73022e-05,-0.000117296,-0.000162841,-0.000212383,-0.00026451
-3.16114e-06,-1.48132e-05,-3.51366e-05,-6.34356e-05,-9.87105e-05,-0.00013972,-0.000185048,-0.000233299
-1.83274e-06,-1.02317e-05,-2.57566e-05,-4.81488e-05,-7.68834e-05,-0.000111168,-0.000149945,-0.000192019
-1.62458e-06,-8.91765e-06,-2.22842e-05,-4.15888e-05,-6.65477e-05,-9.66754e-05,-0.000131221,-0.000169201
-2.13035e-06,-1.03747e-05,-2.48604e-05,-4.52799e-05,-7.12303e-05,-0.000102168,-0.00013734,-0.000175796
-2.22273e-06,-1.13617e-05,-2.7706e-05,-5.07973e-05,-7.9975e-05,-0.000114391,-0.000153009,-0.0001947
-2.11064e-06,-1.1401e-05,-2.84007e-05,-5.26976e-05,-8.3564e-05,-0.000119995,-0.000160756,-0.000204555
-2.10852e-06,-1.12653e-05,-2.79541e-05,-5.17867e-05,-8.20942e-05,-0.000117944,-0.000158167,-0.000201504
