Node_1001,Node_1002,Node_1003,Node_1004,Node_1005,Node_1006,Node_1007,Node_1008
-0.059809,-0.175416,-0.310614,-0.454170,-0.600881,-0.748023,-0.893840,-1.037660
-0.059855,-0.175546,-0.310798,-0.454392,-0.601151,-0.748359,-0.894257,-1.038160
-0.059642,-0.174891,-0.309550,-0.452482,-0.598564,-0.745114,-0.890381,-1.033680
-0.059176,-0.173472,-0.306914,-0.448507,-0.593226,-0.738435,-0.882409,-1.024470
-0.058457,-0.171304,-0.302959,-0.442641,-0.585435,-0.728758,-0.870912,-1.011220
-0.057509,-0.168452,-0.297826,-0.435121,-0.575536,-0.716533,-0.856428,-0.994540
-0.056381,-0.165037,-0.291700,-0.426189,-0.563814,-0.702070,-0.839289,-0.974780
-0.055101,-0.161153,-0.284736,-0.416039,-0.550479,-0.685589,-0.819715,-0.952164
-0.053670,-0.156851,-0.277057,-0.404837,-0.535727,-0.667302,-0.797928,-0.926918
-0.052191,-0.152390,-0.269062,-0.393115,-0.520208,-0.647972,-0.774806,-0.900035
-0.050823,-0.148204,-0.261490,-0.381935,-0.505323,-0.629345,-0.752443,-0.873971
-0.049647,-0.144598,-0.254983,-0.372357,-0.492603,-0.613453,-0.733389,-0.851784
-0.048732,-0.141832,-0.250089,-0.365280,-0.483333,-0.601995,-0.719755,-0.835995
-0.048178,-0.140216,-0.247374,-0.361523,-0.478575,-0.596257,-0.713048,-0.828322
-0.048089,-0.140012,-0.247270,-0.361695,-0.479099,-0.597158,-0.714321,-0.829955
-0.048531,-0.141395,-0.250075,-0.366219,-0.485459,-0.605371,-0.724353,-0.841756
-0.049510,-0.144443,-0.255909,-0.375192,-0.497671,-0.620802,-0.742918,-0.863350
-0.050993,-0.149034,-0.264461,-0.388029,-0.514826,-0.642196,-0.768418,-0.892816
-0.052758,-0.154565,-0.274701,-0.403276,-0.535108,-0.667439,-0.798497,-0.927606
-0.054519,-0.160271,-0.285331,-0.419131,-0.556287,-0.693950,-0.830292,-0.964618
-0.056235,-0.165798,-0.295554,-0.434328,-0.576595,-0.719435,-0.860969,-1.000470
-0.057871,-0.170899,-0.304831,-0.448029,-0.594836,-0.742285,-0.888461,-1.032600
-0.059313,-0.175253,-0.312600,-0.459414,-0.609936,-0.761155,-0.911124,-1.059060
-0.060499,-0.178656,-0.318438,-0.467763,-0.620834,-0.774622,-0.927159,-1.077640
-0.061273,-0.180764,-0.321832,-0.472352,-0.626560,-0.781452,-0.935075,-1.086630
-0.061477,-0.181201,-0.322228,-0.472493,-0.626331,-0.780798,-0.933982,-1.085110
-0.061024,-0.179734,-0.319288,-0.467812,-0.619802,-0.772411,-0.923782,-1.073160
-0.060148,-0.176958,-0.314022,-0.459765,-0.608889,-0.758655,-0.907272,-1.054010
