Nodo_1001,Nodo_1002,Nodo_1003,Nodo_1004,Nodo_1005,Nodo_1006,Nodo_1007,Nodo_1008
8.66247e-05,0.00024836,0.000439964,0.000640851,0.000838317,0.0010249,0.00119751,0.00135691
8.55087e-05,0.000245346,0.000434922,0.000633902,0.00082971,0.0010149,0.00118632,0.00134465
8.41267e-05,0.000241264,0.000427487,0.000622771,0.000814783,0.000996257,0.00116415,0.00131917
8.09579e-05,0.000232592,0.000412618,0.000601542,0.000787314,0.00096281,0.00112504,0.00127469
7.53938e-05,0.000217078,0.000385766,0.000563131,0.000737786,0.000902896,0.00105549,0.00119608
6.94508e-05,0.000199486,0.000353828,0.00051555,0.000674274,0.00082386,0.000961706,0.00108839
6.59223e-05,0.000187867,0.000331089,0.000479547,0.000623706,0.000758265,0.000881321,0.000993844
6.61863e-05,0.00018738,0.000328473,0.000473373,0.00061271,0.000741582,0.000858575,0.00096506
6.90533e-05,0.000195886,0.000344045,0.000496643,0.000643687,0.000779867,0.00090358,0.00101621
7.17618e-05,0.000205395,0.000363537,0.000528464,0.000689269,0.000839721,0.000977442,0.00110337
7.24454e-05,0.000209041,0.000372529,0.000544925,0.000714835,0.000875337,0.00102334,0.00115925
7.1965e-05,0.000207648,0.000370052,0.000541449,0.00071065,0.000870811,0.00101881,0.00115495
7.28868e-05,0.000208571,0.00036913,0.000536912,0.000701134,0.000855559,0.000997678,0.00112824
7.43805e-05,0.000212089,0.00037406,0.000542227,0.000705723,0.000858529,0.000998528,0.00112686
7.53931e-05,0.000215476,0.00038084,0.000553138,0.000721183,0.000878625,0.00102309,0.00115558
7.80389e-05,0.000223096,0.000394577,0.000573714,0.000749008,0.000913824,0.00106552,0.00120494
8.13263e-05,0.00023292,0.000412477,0.000600357,0.000784462,0.000957784,0.00111752,0.00126453
8.2007e-05,0.000236062,0.000419682,0.000612892,0.000803173,0.000983046,0.0011493,0.00130256
7.88871e-05,0.00022809,0.000406925,0.000596093,0.000783355,0.000961161,0.00112601,0.00127818
7.16282e-05,0.000207607,0.000370963,0.000543952,0.000715333,0.000878108,0.00102896,0.00116807
6.56764e-05,0.000188134,0.000333076,0.00048456,0.000632919,0.000772497,0.00090094,0.00101884
7.08904e-05,0.000197907,0.000343102,0.000490127,0.000629961,0.000758351,0.000874549,0.000980388
8.40459e-05,0.000234791,0.000407078,0.000581199,0.000746085,0.000896699,0.00103249,0.00115606
9.43408e-05,0.000269541,0.000476415,0.000692194,0.000902734,0.00110005,0.00128129,0.00144784
0.000100878,0.000292494,0.000523636,0.000770149,0.0010162,0.00125165,0.00147141,0.00167525
0.000102279,0.000298053,0.000535349,0.000789535,0.00104443,0.00128952,0.00151929,0.00173321
9.13268e-05,0.000267887,0.000482984,0.000714053,0.000946209,0.00116965,0.00137921,0.00157433
6.60067e-05,0.000195718,0.000355337,0.000527935,0.000702285,0.000870637,0.00102858,0.0011753
3.52101e-05,0.000104059,0.000188054,0.000277717,0.00036714,0.000452307,0.000530941,0.00060271
1.26531e-05,3.19382e-05,4.94558e-05,6.18719e-05,6.82843e-05,6.90704e-05,6.53115e-05,5.83768e-05
2.58033e-06,-2.2771e-06,-1.92445e-05,-4.90092e-05,-9.00511e-05,-0.000139394,-0.000193534,-0.000249474
3.4325e-06,-2.37022e-07,-1.59436e-05,-4.47698e-05,-8.56518e-05,-0.000135865,-0.000191918,-0.000250638
1.55483e-05,3.65632e-05,5.30511e-05,6.09244e-05,5.87358e-05,4.71459e-05,2.81386e-05,4.17072e-06
