Nodo_1001,Nodo_1002,Nodo_1003,Nodo_1004,Nodo_1005,Nodo_1006,Nodo_1007,Nodo_1008
-7.43102e-06,-2.63268e-05,-5.47679e-05,-9.11022e-05,-0.00013381,-0.000181464,-0.000232688,-0.000286281
-7.63548e-06,-2.69014e-05,-5.57745e-05,-9.25515e-05,-0.000135681,-0.000183721,-0.000235294,-0.000289208
-7.85873e-06,-2.75737e-05,-5.70299e-05,-9.44658e-05,-0.00013828,-0.000186993,-0.000239206,-0.000293719
-8.27525e-06,-2.873e-05,-5.90582e-05,-9.74191e-05,-0.000142157,-0.000191764,-0.000244823,-0.000300135
-8.93582e-06,-3.05829e-05,-6.23161e-05,-0.000102142,-0.000148307,-0.000199254,-0.000253554,-0.000310026
-9.56237e-06,-3.24685e-05,-6.58237e-05,-0.000107464,-0.000155498,-0.000208272,-0.000264303,-0.000322396
-9.80735e-06,-3.33759e-05,-6.7761e-05,-0.000110711,-0.000160228,-0.000214555,-0.000272119,-0.000331674
-9.53976e-06,-3.27628e-05,-6.69036e-05,-0.00010976,-0.00015934,-0.00021385,-0.00027167,-0.000331504
-8.98002e-06,-3.10964e-05,-6.38326e-05,-0.00010514,-0.000153149,-0.00020615,-0.000262566,-0.000321108
-8.53917e-06,-2.95769e-05,-6.07226e-05,-0.000100073,-0.000145914,-0.000196686,-0.000250932,-0.000307427
-8.47413e-06,-2.91541e-05,-5.95959e-05,-9.79355e-05,-0.000142538,-0.000191945,-0.000244799,-0.000299948
-8.6491e-06,-2.96597e-05,-6.04925e-05,-9.92245e-05,-0.000144179,-0.000193878,-0.000246962,-0.00030229
-8.6885e-06,-3.00111e-05,-6.14793e-05,-0.000101119,-0.000147166,-0.000198042,-0.000252291,-0.000308714
-8.65622e-06,-3.00384e-05,-6.17356e-05,-0.000101788,-0.000148409,-0.000199967,-0.000254941,-0.000312076
-8.65552e-06,-2.99945e-05,-6.15905e-05,-0.000101491,-0.00014793,-0.000199297,-0.000254095,-0.00031108
-8.40692e-06,-2.92917e-05,-6.03279e-05,-9.9601e-05,-0.000145375,-0.00019607,-0.000250212,-0.000306577
-8.05546e-06,-2.8232e-05,-5.83638e-05,-9.66413e-05,-0.000141409,-0.000191134,-0.000244369,-0.000299886
-8.02134e-06,-2.7969e-05,-5.76478e-05,-9.52885e-05,-0.000139297,-0.00018821,-0.000240637,-0.000295384
-8.43269e-06,-2.90157e-05,-5.93155e-05,-9.7476e-05,-0.000141869,-0.00019104,-0.000243638,-0.000298514
-9.30431e-06,-3.1475e-05,-6.36695e-05,-0.000103833,-0.0001502,-0.000201237,-0.000255563,-0.000312037
-9.91333e-06,-3.35476e-05,-6.78488e-05,-0.000110542,-0.000159646,-0.000213448,-0.000270434,-0.000329407
-9.03345e-06,-3.17002e-05,-6.55369e-05,-0.000108354,-0.000158101,-0.000212894,-0.000271022,-0.000331129
-7.20857e-06,-2.65357e-05,-5.64487e-05,-9.52503e-05,-0.000141209,-0.000192586,-0.000247674,-0.000305032
-5.92874e-06,-2.2129e-05,-4.7447e-05,-8.06222e-05,-0.000120393,-0.000165451,-0.000214425,-0.000266045
-5.33041e-06,-1.98407e-05,-4.24083e-05,-7.19282e-05,-0.000107386,-0.000147778,-0.00019204,-0.000239117
-5.55651e-06,-2.02915e-05,-4.29257e-05,-7.23279e-05,-0.00010749,-0.00014744,-0.000191156,-0.000237629
-7.3827e-06,-2.53921e-05,-5.19074e-05,-8.5424e-05,-0.000124676,-0.000168535,-0.000215899,-0.000265749
-1.08017e-05,-3.52172e-05,-6.95634e-05,-0.000111522,-0.000159235,-0.000211211,-0.00026618,-0.000323127
-1.44818e-05,-4.63102e-05,-9.02501e-05,-0.000143007,-0.000201921,-0.00026492,-0.000330382,-0.000397187
-1.67193e-05,-5.36938e-05,-0.00010496,-0.000166555,-0.000235141,-0.000308044,-0.000383174,-0.000459169
-1.71254e-05,-5.543e-05,-0.000108999,-0.000173751,-0.000246142,-0.000323233,-0.000402662,-0.000482876
-1.60282e-05,-5.22061e-05,-0.000103105,-0.000164935,-0.00023439,-0.000308702,-0.000385608,-0.00046357
-1.36271e-05,-4.49633e-05,-8.95411e-05,-0.000144164,-0.000206041,-0.000272812,-0.000342505,-0.00041371
-1.01789e-05,-3.47872e-05,-7.08175e-05,-0.000115901,-0.000167911,-0.000224964,-0.00028538,-0.00034784
-6.00599e-06,-2.26895e-05,-4.88925e-05,-8.32248e-05,-0.000124292,-0.000170686,-0.000220978,-0.000273891
-1.62585e-06,-9.96351e-06,-2.58036e-05,-4.88007e-05,-7.8344e-05,-0.000113526,-0.000153181,-0.000196061
2.2578e-06,1.52487e-06,-4.65774e-06,-1.69013e-05,-3.5351e-05,-5.96233e-05,-8.88599e-05,-0.000121893
5.62303e-06,1.13832e-05,1.33887e-05,1.02553e-05,1.22912e-06,-1.37325e-05,-3.40315e-05,-5.858e-05
8.2356e-06,1.9056e-05,2.74156e-05,3.12927e-05,2.94535e-05,2.15425e-05,7.98742e-06,-1.01558e-05
8.80962e-06,2.1257e-05,3.21591e-05,3.92378e-05,4.09824e-05,3.67879e-05,2.68952e-05,1.22679e-05
7.37565e-06,1.74125e-05,2.57172e-05,3.03649e-05,3.00323e-05,2.41508e-05,1.2895e-05,-2.88522e-06
4.83112e-06,9.83179e-06,1.16934e-05,9.15068e-06,1.4258e-06,-1.16577e-05,-2.9692e-05,-5.17702e-05
1.64517e-06,2.21218e-07,-6.29636e-06,-1.83874e-05,-3.61569e-05,-5.92557e-05,-8.69087e-05,-0.000118053
