Node_1001,Node_1002,Node_1003,Node_1004,Node_1005,Node_1006,Node_1007,Node_1008
-0.040261,-0.117671,-0.208210,-0.304822,-0.404014,-0.503845,-0.602922,-0.700666
-0.040027,-0.116944,-0.206896,-0.302900,-0.401484,-0.500715,-0.599208,-0.696384
-0.039810,-0.116276,-0.205697,-0.301151,-0.399180,-0.497860,-0.595812,-0.692460
-0.039615,-0.115697,-0.204683,-0.299697,-0.397289,-0.495540,-0.593071,-0.689306
-0.039463,-0.115256,-0.203929,-0.298636,-0.395929,-0.493889,-0.591138,-0.687097
-0.039368,-0.114989,-0.203488,-0.298031,-0.395167,-0.492977,-0.590078,-0.685892
-0.039322,-0.114875,-0.203324,-0.297833,-0.394944,-0.492732,-0.589813,-0.685607
-0.039303,-0.114850,-0.203324,-0.297879,-0.395050,-0.492905,-0.590056,-0.685918
-0.039295,-0.114854,-0.203373,-0.297992,-0.395240,-0.493180,-0.590418,-0.686365
-0.039278,-0.114833,-0.203367,-0.298011,-0.395292,-0.493270,-0.590547,-0.686532
-0.039253,-0.114771,-0.203268,-0.297875,-0.395119,-0.493062,-0.590305,-0.686259
-0.039235,-0.114714,-0.203158,-0.297698,-0.394867,-0.492731,-0.589895,-0.685771
-0.039235,-0.114702,-0.203123,-0.297628,-0.394750,-0.492560,-0.589667,-0.685486
-0.039252,-0.114749,-0.203201,-0.297735,-0.394885,-0.492717,-0.589843,-0.685680
-0.039284,-0.114848,-0.203386,-0.298015,-0.395263,-0.493194,-0.590417,-0.686348
-0.039345,-0.115028,-0.203711,-0.298493,-0.395895,-0.493980,-0.591353,-0.687429
-0.039454,-0.115344,-0.204260,-0.299276,-0.396906,-0.495208,-0.592789,-0.689066
-0.039616,-0.115814,-0.205078,-0.300443,-0.398410,-0.497035,-0.594925,-0.691499
-0.039830,-0.116443,-0.206183,-0.302029,-0.400469,-0.499551,-0.597881,-0.694881
-0.040098,-0.117243,-0.207595,-0.304062,-0.403112,-0.502787,-0.601691,-0.699247
-0.040421,-0.118210,-0.209308,-0.306532,-0.406327,-0.506727,-0.606332,-0.704569
-0.040799,-0.119335,-0.211298,-0.309403,-0.410070,-0.511318,-0.611746,-0.710783
-0.041187,-0.120502,-0.213373,-0.312420,-0.414025,-0.516197,-0.617523,-0.717436
-0.041509,-0.121479,-0.215127,-0.314998,-0.417444,-0.520455,-0.622608,-0.723327
-0.041708,-0.122078,-0.216192,-0.316562,-0.419528,-0.523069,-0.625752,-0.726993
-0.041728,-0.122143,-0.216291,-0.316689,-0.419690,-0.523277,-0.626015,-0.727316
-0.041519,-0.121534,-0.215191,-0.315063,-0.417533,-0.520604,-0.622844,-0.723668
-0.041062,-0.120187,-0.212785,-0.311543,-0.412904,-0.514893,-0.616092,-0.715913
-0.040432,-0.118274,-0.209335,-0.306486,-0.406242,-0.506662,-0.606341,-0.704691
-0.039760,-0.116176,-0.205496,-0.300808,-0.398700,-0.497268,-0.595132,-0.691711
-0.039094,-0.114112,-0.201741,-0.295265,-0.391335,-0.488076,-0.584136,-0.678942
-0.038447,-0.112162,-0.198262,-0.290195,-0.384661,-0.479808,-0.574293,-0.667548
-0.037873,-0.110454,-0.195250,-0.285849,-0.378982,-0.472810,-0.565992,-0.657958
-0.037405,-0.109073,-0.192844,-0.282401,-0.374496,-0.467293,-0.559453,-0.650405
-0.037050,-0.108043,-0.191081,-0.279910,-0.371287,-0.463373,-0.554830,-0.645085
-0.036806,-0.107359,-0.189959,-0.278376,-0.369360,-0.461066,-0.552149,-0.642034
-0.036667,-0.107005,-0.189439,-0.277738,-0.368629,-0.460257,-0.551270,-0.641084
-0.036608,-0.106904,-0.189388,-0.277796,-0.368827,-0.460609,-0.551779,-0.641748
-0.036642,-0.107063,-0.189769,-0.278449,-0.369770,-0.461847,-0.553308,-0.643559
-0.036828,-0.107620,-0.190789,-0.279950,-0.371737,-0.464258,-0.556142,-0.646798
-0.037167,-0.108619,-0.192570,-0.282530,-0.375088,-0.468342,-0.560920,-0.652244
-0.037654,-0.110068,-0.195154,-0.286286,-0.380004,-0.474383,-0.568045,-0.660417
-0.038307,-0.112020,-0.198630,-0.291331,-0.386606,-0.482507,-0.577645,-0.671448
-0.039121,-0.114480,-0.203020,-0.297697,-0.394928,-0.492737,-0.589725,-0.685327
-0.040095,-0.117435,-0.208299,-0.305353,-0.404936,-0.505044,-0.604269,-0.702053
-0.041221,-0.120799,-0.214271,-0.314028,-0.416314,-0.519082,-0.620911,-0.721246
-0.042423,-0.124343,-0.220542,-0.323182,-0.428403,-0.534105,-0.638836,-0.742035
-0.043633,-0.127897,-0.226826,-0.332373,-0.440580,-0.549292,-0.657017,-0.763170
-0.044795,-0.131309,-0.232838,-0.341123,-0.452120,-0.563631,-0.674133,-0.783035
-0.045814,-0.134328,-0.238162,-0.348848,-0.462274,-0.576214,-0.689135,-0.800442
-0.046687,-0.136901,-0.242683,-0.355385,-0.470839,-0.586795,-0.701711,-0.814985
-0.047427,-0.139063,-0.246457,-0.360802,-0.477881,-0.595419,-0.711874,-0.826650
-0.047948,-0.140606,-0.249174,-0.364728,-0.483011,-0.601733,-0.719354,-0.835286
-0.048190,-0.141352,-0.250509,-0.366690,-0.485631,-0.605041,-0.723367,-0.840009
-0.048191,-0.141356,-0.250467,-0.366575,-0.485447,-0.604807,-0.723103,-0.839725
-0.047961,-0.140628,-0.249042,-0.364342,-0.482365,-0.600877,-0.718348,-0.834177
-0.047469,-0.139112,-0.246191,-0.360012,-0.476520,-0.593538,-0.709566,-0.824011
-0.046740,-0.136886,-0.242091,-0.353895,-0.468374,-0.583408,-0.697526,-0.810132
-0.045830,-0.134105,-0.237020,-0.346404,-0.458459,-0.571121,-0.682937,-0.793308
-0.044765,-0.130855,-0.231146,-0.337793,-0.447113,-0.557081,-0.666260,-0.774050
-0.043564,-0.127189,-0.224551,-0.328171,-0.434469,-0.541449,-0.647690,-0.752586
-0.042222,-0.123129,-0.217299,-0.317619,-0.420606,-0.524301,-0.627295,-0.728979
-0.040724,-0.118682,-0.209440,-0.306218,-0.405631,-0.505755,-0.605205,-0.703380
-0.039196,-0.114125,-0.201359,-0.294453,-0.390129,-0.486513,-0.582245,-0.676737
-0.037818,-0.109947,-0.193865,-0.283452,-0.375542,-0.468321,-0.560468,-0.651416
-0.036681,-0.106484,-0.187650,-0.274332,-0.363453,-0.453239,-0.542406,-0.630406
-0.035846,-0.103968,-0.183213,-0.267929,-0.355079,-0.442892,-0.530093,-0.616140
-0.035389,-0.102644,-0.181019,-0.264935,-0.351325,-0.438396,-0.524855,-0.610157
-0.035333,-0.102492,-0.180866,-0.264866,-0.351379,-0.438582,-0.525168,-0.610586
-0.035621,-0.103340,-0.182671,-0.267931,-0.355839,-0.444463,-0.532441,-0.619211
-0.036466,-0.105857,-0.187553,-0.275624,-0.366526,-0.458161,-0.549079,-0.638687
-0.037844,-0.110084,-0.195575,-0.287935,-0.383280,-0.479330,-0.574530,-0.668265
-0.039626,-0.115664,-0.206049,-0.303742,-0.404498,-0.505889,-0.606286,-0.705060
-0.041584,-0.121903,-0.217679,-0.321117,-0.427680,-0.534836,-0.640898,-0.745220
-0.043501,-0.128122,-0.229225,-0.338281,-0.450571,-0.563485,-0.675285,-0.785303
-0.045277,-0.133878,-0.239884,-0.354120,-0.471729,-0.590047,-0.707292,-0.822764
-0.046898,-0.138973,-0.249198,-0.367925,-0.490169,-0.613209,-0.735216,-0.855451
-0.048330,-0.143266,-0.256821,-0.379062,-0.504913,-0.631607,-0.757278,-0.881159
-0.049419,-0.146450,-0.262305,-0.386891,-0.515095,-0.644143,-0.772166,-0.898390
-0.050057,-0.148235,-0.265204,-0.390824,-0.520015,-0.650030,-0.779012,-0.906194
-0.050185,-0.148451,-0.265218,-0.390431,-0.519121,-0.648606,-0.777061,-0.903727
-0.049811,-0.147160,-0.262525,-0.386035,-0.512890,-0.640508,-0.767130,-0.892025
-0.049242,-0.145215,-0.258642,-0.379882,-0.504317,-0.629477,-0.753682,-0.876245
-0.048852,-0.143767,-0.255647,-0.375064,-0.497533,-0.620661,-0.742830,-0.863390
-0.048656,-0.143030,-0.254152,-0.372721,-0.494293,-0.616483,-0.737688,-0.857278
-0.048543,-0.142731,-0.253723,-0.372268,-0.493899,-0.616196,-0.737523,-0.857225
-0.048541,-0.142831,-0.254097,-0.373068,-0.495233,-0.618131,-0.740084,-0.860401
-0.048624,-0.143177,-0.254869,-0.374369,-0.497116,-0.620620,-0.743178,-0.864087
-0.048711,-0.143496,-0.255513,-0.375379,-0.498509,-0.622398,-0.745336,-0.866617
-0.048805,-0.143769,-0.255980,-0.376025,-0.499313,-0.623348,-0.746426,-0.867846
-0.048960,-0.144167,-0.256601,-0.376819,-0.500230,-0.624352,-0.747498,-0.868981
-0.049209,-0.144837,-0.257694,-0.378297,-0.502046,-0.626465,-0.749879,-0.871616
-0.049580,-0.145872,-0.259456,-0.380788,-0.505244,-0.630338,-0.754395,-0.876750
-0.050058,-0.147241,-0.261835,-0.384221,-0.509735,-0.635868,-0.760931,-0.884261
-0.050598,-0.148796,-0.264549,-0.388159,-0.514918,-0.642285,-0.768558,-0.893065
-0.051137,-0.150351,-0.267251,-0.392063,-0.520042,-0.648627,-0.776098,-0.901779
-0.051597,-0.151684,-0.269558,-0.395380,-0.524385,-0.653994,-0.782481,-0.909164
-0.051919,-0.152611,-0.271142,-0.397639,-0.527329,-0.657631,-0.786811,-0.914183
-0.052066,-0.153015,-0.271786,-0.398510,-0.528427,-0.658961,-0.788378,-0.915989
-0.052007,-0.152804,-0.271331,-0.397763,-0.527372,-0.657598,-0.786717,-0.914041
-0.051734,-0.151962,-0.269757,-0.395382,-0.524166,-0.653578,-0.781909,-0.908475
-0.051311,-0.150661,-0.267361,-0.391807,-0.519394,-0.647632,-0.774829,-0.900306
-0.050831,-0.149176,-0.264641,-0.387766,-0.514013,-0.640926,-0.766832,-0.891056
-0.050364,-0.147734,-0.262017,-0.383894,-0.508877,-0.634533,-0.759205,-0.882222
-0.049964,-0.146506,-0.259807,-0.380662,-0.504620,-0.629259,-0.752931,-0.874964
-0.049682,-0.145643,-0.258268,-0.378436,-0.501712,-0.625677,-0.748684,-0.870064
-0.049527,-0.145184,-0.257488,-0.377350,-0.500333,-0.624011,-0.746736,-0.867834
-0.049453,-0.145012,-0.257271,-0.377140,-0.500158,-0.623886,-0.746663,-0.867811
-0.049405,-0.144952,-0.257285,-0.377291,-0.500490,-0.624424,-0.747416,-0.868773
-0.049344,-0.144851,-0.257210,-0.377291,-0.500600,-0.624667,-0.747801,-0.869300
-0.049243,-0.144606,-0.256840,-0.376809,-0.500019,-0.623999,-0.747055,-0.868481
-0.049129,-0.144276,-0.256259,-0.375952,-0.498874,-0.622563,-0.745334,-0.866485
-0.049050,-0.144015,-0.255761,-0.375177,-0.497791,-0.621157,-0.743600,-0.864430
-0.049014,-0.143891,-0.255525,-0.374810,-0.497275,-0.620477,-0.742751,-0.863411
-0.048984,-0.143832,-0.255462,-0.374765,-0.497263,-0.620505,-0.742820,-0.863518
-0.048927,-0.143722,-0.255349,-0.374691,-0.497265,-0.620607,-0.743031,-0.863838
-0.048818,-0.143461,-0.254964,-0.374215,-0.496727,-0.620030,-0.742430,-0.863217
-0.048619,-0.142922,-0.254071,-0.372976,-0.495161,-0.618158,-0.740269,-0.860778
-0.048315,-0.142048,-0.252554,-0.370804,-0.492346,-0.614722,-0.736235,-0.856167
-0.047962,-0.140979,-0.250636,-0.367997,-0.488643,-0.610135,-0.730786,-0.849883
-0.047633,-0.139935,-0.248719,-0.365148,-0.484831,-0.605351,-0.725041,-0.843194
-0.047369,-0.139083,-0.247144,-0.362798,-0.481673,-0.601367,-0.720229,-0.837562
-0.047175,-0.138481,-0.246064,-0.361222,-0.479589,-0.598770,-0.717115,-0.833934
-0.046994,-0.137991,-0.245275,-0.360169,-0.478303,-0.597268,-0.715409,-0.832025
-0.046763,-0.137403,-0.244377,-0.359027,-0.476975,-0.595800,-0.713823,-0.830327
-0.046498,-0.136690,-0.243217,-0.357455,-0.475028,-0.593512,-0.711217,-0.827413
-0.046288,-0.136058,-0.242088,-0.355788,-0.472798,-0.590708,-0.707840,-0.823472
-0.046208,-0.135750,-0.241456,-0.354754,-0.471295,-0.588688,-0.705284,-0.820379
-0.046293,-0.135937,-0.241716,-0.355044,-0.471567,-0.588902,-0.705415,-0.820421
-0.046602,-0.136818,-0.243262,-0.357281,-0.474489,-0.592490,-0.709644,-0.825271
-0.047163,-0.138501,-0.246297,-0.361742,-0.480386,-0.599797,-0.718317,-0.835263
-0.047870,-0.140717,-0.250365,-0.367761,-0.488371,-0.609718,-0.730118,-0.848881
-0.048571,-0.142966,-0.254538,-0.373984,-0.496686,-0.620122,-0.742573,-0.863338
-0.049179,-0.144876,-0.258044,-0.379209,-0.503685,-0.628911,-0.753141,-0.875655
-0.049651,-0.146271,-0.260497,-0.382768,-0.508372,-0.634732,-0.760090,-0.883719
-0.049995,-0.147190,-0.261963,-0.384723,-0.510770,-0.637544,-0.763303,-0.887330
-0.050247,-0.147792,-0.262795,-0.385663,-0.511725,-0.638457,-0.764150,-0.888111
-0.050446,-0.148245,-0.263379,-0.386266,-0.512267,-0.638888,-0.764445,-0.888268
-0.050627,-0.148687,-0.264016,-0.387040,-0.513142,-0.639837,-0.765452,-0.889328
-0.050769,-0.149079,-0.264663,-0.387948,-0.514317,-0.641276,-0.767149,-0.891273
-0.050821,-0.149249,-0.264984,-0.388458,-0.515050,-0.642255,-0.768381,-0.892752
-0.050766,-0.149102,-0.264739,-0.388135,-0.514678,-0.641860,-0.767980,-0.892353
-0.050628,-0.148680,-0.263963,-0.386977,-0.513133,-0.639938,-0.765697,-0.889725
-0.050436,-0.148076,-0.262837,-0.385275,-0.510828,-0.637024,-0.762186,-0.885636
-0.050214,-0.147384,-0.261564,-0.383376,-0.508287,-0.633841,-0.758372,-0.881209
-0.049984,-0.146684,-0.260311,-0.381551,-0.505893,-0.630889,-0.754876,-0.877185
-0.049735,-0.145961,-0.259058,-0.379778,-0.503622,-0.628142,-0.751672,-0.873535
-0.049438,-0.145120,-0.257629,-0.377781,-0.501091,-0.625110,-0.748165,-0.869566
-0.049100,-0.144144,-0.255945,-0.375395,-0.498028,-0.621401,-0.743837,-0.864637
-0.048768,-0.143145,-0.254169,-0.372815,-0.494643,-0.617223,-0.738884,-0.858929
-0.048481,-0.142251,-0.252545,-0.370420,-0.491461,-0.613250,-0.734128,-0.853408
-0.048251,-0.141529,-0.251239,-0.368509,-0.488937,-0.610113,-0.730386,-0.849070
-0.048094,-0.141048,-0.250392,-0.367301,-0.487378,-0.608209,-0.728143,-0.846493
-0.048015,-0.140830,-0.250051,-0.366864,-0.486860,-0.607618,-0.727482,-0.845762
-0.047965,-0.140743,-0.249992,-0.366880,-0.486979,-0.607857,-0.727844,-0.846243
-0.047884,-0.140593,-0.249842,-0.366784,-0.486977,-0.607974,-0.728091,-0.846619
-0.047725,-0.140206,-0.249260,-0.366038,-0.486101,-0.606994,-0.727023,-0.845471
-0.047467,-0.139493,-0.248054,-0.364342,-0.483929,-0.604368,-0.723966,-0.841998
-0.047155,-0.138559,-0.246392,-0.361913,-0.480726,-0.600400,-0.719253,-0.836565
-0.046855,-0.137622,-0.244676,-0.359356,-0.477297,-0.596092,-0.714077,-0.830541
-0.046616,-0.136862,-0.243274,-0.357259,-0.474472,-0.592526,-0.709770,-0.825505
-0.046487,-0.136443,-0.242504,-0.356112,-0.472931,-0.590577,-0.707409,-0.822733
-0.046491,-0.136455,-0.242546,-0.356199,-0.473063,-0.590748,-0.707612,-0.822962
-0.046596,-0.136815,-0.243273,-0.357354,-0.474673,-0.592820,-0.710139,-0.825930
-0.046776,-0.137420,-0.244454,-0.359185,-0.477189,-0.596033,-0.714040,-0.830497
-0.047037,-0.138248,-0.245984,-0.361456,-0.480212,-0.599801,-0.718533,-0.835696
-0.047362,-0.139249,-0.247784,-0.364060,-0.483601,-0.603946,-0.723408,-0.841278
-0.047700,-0.140299,-0.249672,-0.366793,-0.487161,-0.608307,-0.728540,-0.847158
-0.047991,-0.141223,-0.251361,-0.369275,-0.490439,-0.612370,-0.733373,-0.852742
-0.048188,-0.141865,-0.252554,-0.371055,-0.492822,-0.615365,-0.736975,-0.856939
-0.048259,-0.142113,-0.253024,-0.371760,-0.493776,-0.616576,-0.738448,-0.858675
-0.048167,-0.141862,-0.252578,-0.371102,-0.492905,-0.615503,-0.737183,-0.857227
-0.047884,-0.141024,-0.251071,-0.368887,-0.489980,-0.611881,-0.732889,-0.852283
-0.047405,-0.139581,-0.248475,-0.365088,-0.484982,-0.605711,-0.725584,-0.843880
-0.046782,-0.137665,-0.244997,-0.359983,-0.478253,-0.597390,-0.715717,-0.832511
-0.046117,-0.135577,-0.241158,-0.354292,-0.470685,-0.587960,-0.704460,-0.819471
-0.045504,-0.133633,-0.237558,-0.348907,-0.463457,-0.578869,-0.693515,-0.806695
-0.045005,-0.132049,-0.234626,-0.344517,-0.457552,-0.571417,-0.684504,-0.796129
-0.044672,-0.130988,-0.232683,-0.341640,-0.453716,-0.566603,-0.678703,-0.789341
-0.044556,-0.130617,-0.232039,-0.340740,-0.452567,-0.565207,-0.677058,-0.787446
-0.044710,-0.131088,-0.232954,-0.342175,-0.454550,-0.567741,-0.680136,-0.791053
-0.045174,-0.132495,-0.235558,-0.346083,-0.459782,-0.574281,-0.687944,-0.800087
-0.045905,-0.134721,-0.239631,-0.352122,-0.467791,-0.584216,-0.699739,-0.813676
-0.046747,-0.137360,-0.244491,-0.359334,-0.477375,-0.596140,-0.713943,-0.830097
-0.047561,-0.139987,-0.249365,-0.366586,-0.487049,-0.608234,-0.728423,-0.846911
-0.048327,-0.142414,-0.253812,-0.373150,-0.495763,-0.619095,-0.741409,-0.861991
-0.049097,-0.144690,-0.257809,-0.378911,-0.503277,-0.628344,-0.752370,-0.874644
-0.049890,-0.146905,-0.261540,-0.384143,-0.509970,-0.636457,-0.761874,-0.885524
-0.050689,-0.149098,-0.265176,-0.389189,-0.516377,-0.644178,-0.770873,-0.895785
-0.051498,-0.151335,-0.268905,-0.394390,-0.523015,-0.652213,-0.780276,-0.906537
-0.052286,-0.153570,-0.272719,-0.399807,-0.530033,-0.660818,-0.790445,-0.918250
-0.052919,-0.155455,-0.276076,-0.404745,-0.536610,-0.669056,-0.800342,-0.929788
-0.053282,-0.156615,-0.278262,-0.408101,-0.541230,-0.674997,-0.807625,-0.938403
-0.053350,-0.156888,-0.278821,-0.409012,-0.542550,-0.676771,-0.809878,-0.941139
-0.053053,-0.156045,-0.277292,-0.406730,-0.539504,-0.672982,-0.805378,-0.935956
-0.052389,-0.154041,-0.273566,-0.401095,-0.531907,-0.663452,-0.793982,-0.922770
-0.051573,-0.151434,-0.268604,-0.393506,-0.521602,-0.650446,-0.778357,-0.904624
-0.050770,-0.148812,-0.263600,-0.385865,-0.511222,-0.637307,-0.762491,-0.886096
-0.049976,-0.146294,-0.258939,-0.378929,-0.501975,-0.625741,-0.748621,-0.869947
-0.049179,-0.143853,-0.254567,-0.372612,-0.493758,-0.615669,-0.736728,-0.856252
-0.048403,-0.141526,-0.250484,-0.366791,-0.486253,-0.606532,-0.725999,-0.843953
-0.047627,-0.139264,-0.246581,-0.361249,-0.479096,-0.597786,-0.715689,-0.832097
-0.046814,-0.136940,-0.242609,-0.355620,-0.471820,-0.588882,-0.705176,-0.819995
-0.045948,-0.134465,-0.238369,-0.349595,-0.464023,-0.579335,-0.693904,-0.807016
-0.045075,-0.131928,-0.233957,-0.343256,-0.455749,-0.569138,-0.681802,-0.793030
-0.044330,-0.129686,-0.229961,-0.337397,-0.447973,-0.559423,-0.670150,-0.779457
-0.043839,-0.128150,-0.227158,-0.333213,-0.442330,-0.552272,-0.661475,-0.769265
-0.043683,-0.127628,-0.226204,-0.331788,-0.440394,-0.549790,-0.658426,-0.765647
-0.043922,-0.128333,-0.227546,-0.333863,-0.443229,-0.553377,-0.662740,-0.770665
-0.044520,-0.130201,-0.231109,-0.339336,-0.450688,-0.562821,-0.674125,-0.783926
-0.045368,-0.132902,-0.236235,-0.347139,-0.461244,-0.576120,-0.690100,-0.802489
-0.046340,-0.136010,-0.242059,-0.355889,-0.472971,-0.590805,-0.707681,-0.822892
-0.047322,-0.139170,-0.247912,-0.364567,-0.484501,-0.605167,-0.724832,-0.842781
-0.048324,-0.142313,-0.253614,-0.372894,-0.495445,-0.618699,-0.740915,-0.861383
-0.049415,-0.145562,-0.259333,-0.381116,-0.506138,-0.631820,-0.756427,-0.879261
-0.050590,-0.148950,-0.265189,-0.389477,-0.516977,-0.645097,-0.772106,-0.897321
-0.051764,-0.152318,-0.271003,-0.397807,-0.527823,-0.658431,-0.787893,-0.915531
-0.052834,-0.155398,-0.276329,-0.405471,-0.537859,-0.670845,-0.802666,-0.932640
-0.053723,-0.157976,-0.280784,-0.411877,-0.546275,-0.681309,-0.815199,-0.947238
-0.054393,-0.159920,-0.284131,-0.416674,-0.552559,-0.689110,-0.824530,-0.958089
-0.054815,-0.161124,-0.286172,-0.419552,-0.556267,-0.693636,-0.829865,-0.964223
-0.055000,-0.161605,-0.286904,-0.420479,-0.557351,-0.694855,-0.831209,-0.965694
-0.055031,-0.161586,-0.286674,-0.419919,-0.556393,-0.693469,-0.829392,-0.963459
-0.054942,-0.161203,-0.285774,-0.418353,-0.554081,-0.690380,-0.825533,-0.958859
-0.054706,-0.160432,-0.284258,-0.415990,-0.550838,-0.686260,-0.820558,-0.953062
-0.054358,-0.159363,-0.282281,-0.413043,-0.546929,-0.681421,-0.814827,-0.946470
-0.053953,-0.158129,-0.280026,-0.409714,-0.542534,-0.675990,-0.808400,-0.939078
-0.053499,-0.156746,-0.277524,-0.406044,-0.537702,-0.670024,-0.801332,-0.930940
-0.053020,-0.155279,-0.274875,-0.402170,-0.532606,-0.663729,-0.793869,-0.922337
-0.052604,-0.153972,-0.272487,-0.398642,-0.527922,-0.657895,-0.786903,-0.914262
-0.052345,-0.153118,-0.270884,-0.396232,-0.524671,-0.653785,-0.781932,-0.908440
-0.052258,-0.152809,-0.270300,-0.395357,-0.523492,-0.652286,-0.780102,-0.906277
-0.052265,-0.152868,-0.270485,-0.395731,-0.524089,-0.653119,-0.781172,-0.907573
-0.052294,-0.153056,-0.270975,-0.396624,-0.525452,-0.654991,-0.783562,-0.910471
-0.052296,-0.153167,-0.271311,-0.397263,-0.526448,-0.656374,-0.785342,-0.912641
-0.052220,-0.153012,-0.271117,-0.397053,-0.526239,-0.656181,-0.785174,-0.912502
-0.052069,-0.152576,-0.270342,-0.395907,-0.524711,-0.654271,-0.782893,-0.909863
-0.051875,-0.151974,-0.269222,-0.394208,-0.522401,-0.651341,-0.779351,-0.905725
-0.051673,-0.151331,-0.268030,-0.392416,-0.519984,-0.648293,-0.775676,-0.901439
-0.051489,-0.150753,-0.266976,-0.390869,-0.517941,-0.645758,-0.772658,-0.897947
-0.051313,-0.150231,-0.266072,-0.389597,-0.516319,-0.643801,-0.770378,-0.895351
-0.051120,-0.149687,-0.265165,-0.388357,-0.514779,-0.641986,-0.768304,-0.893025
-0.050893,-0.149049,-0.264093,-0.386874,-0.512912,-0.639762,-0.765741,-0.890133
-0.050606,-0.148228,-0.262687,-0.384884,-0.510356,-0.636659,-0.762108,-0.885984
-0.050223,-0.147124,-0.260773,-0.382145,-0.506799,-0.632300,-0.756967,-0.880077
-0.049747,-0.145731,-0.258332,-0.378620,-0.502185,-0.626608,-0.750217,-0.872287
-0.049249,-0.144236,-0.255663,-0.374708,-0.497002,-0.620148,-0.742490,-0.863309
-0.048813,-0.142894,-0.253222,-0.371080,-0.492136,-0.614020,-0.735096,-0.854659
-0.048489,-0.141884,-0.251379,-0.368335,-0.488448,-0.609363,-0.729460,-0.848047
-0.048302,-0.141314,-0.250371,-0.366873,-0.486523,-0.606969,-0.726591,-0.844705
-0.048247,-0.141188,-0.250230,-0.366765,-0.486478,-0.607000,-0.726704,-0.844896
