Nodo_1001,Nodo_1002,Nodo_1003,Nodo_1004,Nodo_1005,Nodo_1006,Nodo_1007,Nodo_1008
5.60063e-05,0.000159218,0.000281279,0.0004083,0.000531356,0.000645227,0.000747855,0.000840027
5.49659e-05,0.000156355,0.000276393,0.00040145,0.00052274,0.000635078,0.000736368,0.00082733
5.36855e-05,0.000152517,0.000269295,0.000390715,0.000508249,0.000616901,0.000714692,0.000802374
5.09239e-05,0.00014487,0.000255993,0.000371504,0.00048318,0.000586192,0.000678633,0.000761252
4.62636e-05,0.000131755,0.000233012,0.000338323,0.000440099,0.000533815,0.00061762,0.000692146
4.15597e-05,0.00011758,0.000206795,0.000298766,0.000386851,0.000467182,0.000538274,0.000600834
3.92288e-05,0.000109361,0.000189884,0.000271151,0.000347299,0.000415227,0.000474091,0.000524966
4.02421e-05,0.000111081,0.000191173,0.000270747,0.000344053,0.000408314,0.00046311,0.000509875
4.32811e-05,0.00012015,0.000207859,0.000295776,0.000377487,0.00044977,0.000511983,0.000565547
4.58419e-05,0.000129238,0.000226686,0.000326651,0.000421785,0.000507953,0.000583754,0.000650184
4.6378e-05,0.000132427,0.00023488,0.000341887,0.000445594,0.000541201,0.000626631,0.000702399
4.575e-05,0.000130655,0.000231816,0.000337632,0.000440435,0.0005355,0.000620723,0.000696529
4.6229e-05,0.000130479,0.000229194,0.000330934,0.000428453,0.000517605,0.000596859,0.000667028
4.71146e-05,0.00013229,0.000231174,0.000332066,0.000427729,0.000514264,0.000590518,0.000657658
4.75645e-05,0.000133957,0.000234743,0.000338069,0.000436476,0.00052583,0.000604781,0.000674392
4.94566e-05,0.000139401,0.000244606,0.000352905,0.000456607,0.000551357,0.000635599,0.000710253
5.19089e-05,0.000146825,0.000258321,0.000373496,0.000484144,0.000585588,0.000676132,0.000756708
5.21445e-05,0.000148608,0.000263072,0.000382365,0.000497905,0.000604597,0.000700377,0.000785961
